patch,champ,role,picks_by,bans_vs
16.09,Gnar,top,2,1
16.09,Karma,sup,2,1
16.09,Lee Sin,jng,1,2
16.09,Nami,sup,3,0
16.09,Ornn,top,1,2
16.09,Syndra,mid,2,1
16.09,Viktor,mid,2,1
16.09,Xin Zhao,jng,3,0
16.09,Ahri,mid,0,2
16.09,Aphelios,bot,1,1
16.09,Hwei,mid,1,1
16.09,Jarvan IV,jng,1,1
16.09,Lissandra,mid,1,1
16.09,Malphite,top,2,0
16.09,Nocturne,jng,2,0
16.09,Sylas,mid,0,2
16.09,Varus,bot,0,2
16.09,Wukong,jng,2,0
16.09,Yunara,bot,1,1
16.09,Ambessa,top,1,0
16.09,Anivia,top,1,0
16.09,Bard,sup,1,0
16.09,Braum,sup,1,0
16.09,Cassiopeia,mid,1,0
16.09,Corki,bot,1,0
16.09,Galio,top,1,0
16.09,Gragas,top,1,0
16.09,Jinx,bot,1,0
16.09,Kassadin,mid,1,0
16.09,Lulu,sup,0,1
16.09,Orianna,mid,0,1
16.09,Rek'Sai,top,1,0
16.09,Ryze,mid,0,1
16.09,Sejuani,jng,1,0
16.09,Sion,mid,1,0
16.09,Sivir,bot,1,0
16.09,Skarner,jng,1,0
16.09,Smolder,bot,1,0
16.09,Tahm Kench,sup,1,0
16.09,Tristana,bot,1,0
16.09,Viego,jng,1,0
16.09,Zaahen,jng,1,0
