patch,champ,role,picks_by,bans_vs
16.04,Aphelios,bot,1,0
16.04,Aurora,mid,0,1
16.04,Caitlyn,bot,0,1
16.04,Dr. Mundo,jng,0,1
16.04,Ezreal,bot,1,0
16.04,Hwei,mid,0,1
16.04,Jax,top,0,1
16.04,Jhin,bot,1,0
16.04,K'Sante,top,1,0
16.04,Kai'Sa,bot,0,1
16.04,Lissandra,mid,1,0
16.04,Lucian,bot,1,0
16.04,Malphite,jng,0,1
16.04,Mel,mid,1,0
16.04,Miss Fortune,bot,1,0
16.04,Orianna,mid,1,0
16.04,Rell,sup,1,0
16.04,Renekton,top,1,0
16.04,Sion,top,1,0
16.04,Syndra,mid,1,0
16.04,Xin Zhao,jng,1,0
16.04,Yunara,bot,0,1
16.05,LeBlanc,mid,0,4
16.05,Viego,jng,1,2
16.05,Galio,mid,1,1
16.05,Gwen,top,1,1
16.05,Mel,mid,0,2
16.05,Nautilus,sup,1,1
16.05,Orianna,mid,0,2
16.05,Rakan,sup,1,1
16.05,Varus,bot,1,1
16.05,Vi,jng,1,1
16.05,Ahri,mid,1,0
16.05,Akali,mid,1,0
16.05,Ambessa,top,0,1
16.05,Aphelios,bot,1,0
16.05,Aurelion Sol,mid,1,0
16.05,Aurora,top,1,0
16.05,Braum,sup,0,1
16.05,Caitlyn,bot,0,1
16.05,Corki,bot,1,0
16.05,Ezreal,bot,0,1
16.05,Hwei,mid,1,0
16.05,Jarvan IV,jng,1,0
16.05,Karma,sup,1,0
16.05,Lee Sin,jng,1,0
16.05,Leona,sup,1,0
16.05,Miss Fortune,bot,1,0
16.05,Pantheon,top,1,0
16.05,Rell,sup,1,0
16.05,Renekton,top,1,0
16.05,Sion,top,1,0
16.05,Sivir,bot,0,1
16.05,Syndra,mid,0,1
16.05,Taliyah,mid,0,1
16.05,Volibear,top,0,1
16.05,Wukong,jng,1,0
16.05,Xayah,bot,1,0
16.05,Yunara,bot,0,1
16.07,Rumble,top,1,2
16.07,Bard,sup,0,2
16.07,Ezreal,bot,2,0
16.07,Galio,mid,0,2
16.07,Jarvan IV,jng,1,1
16.07,LeBlanc,mid,1,1
16.07,Lee Sin,jng,1,1
16.07,Sion,top,1,1
16.07,Vi,jng,1,1
16.07,Ahri,mid,1,0
16.07,Ambessa,top,0,1
16.07,Aurelion Sol,mid,1,0
16.07,Aurora,mid,0,1
16.07,Corki,bot,1,0
16.07,Gnar,top,0,1
16.07,Jayce,top,0,1
16.07,K'Sante,top,1,0
16.07,Karma,sup,1,0
16.07,Lulu,sup,1,0
16.07,Nami,sup,1,0
16.07,Nautilus,sup,1,0
16.07,Nocturne,jng,0,1
16.07,Orianna,mid,1,0
16.07,Pantheon,jng,0,1
16.07,Taliyah,mid,0,1
16.07,Viego,jng,0,1
16.07,Wukong,jng,0,1
16.07,Xin Zhao,jng,1,0
16.07,Yorick,top,1,0
16.07,Yunara,bot,1,0
16.08,Galio,mid,2,1
16.08,Karma,sup,0,3
16.08,Wukong,jng,0,3
16.08,Ambessa,top,0,2
16.08,Jarvan IV,jng,0,2
16.08,Lulu,sup,2,0
16.08,Orianna,mid,1,1
16.08,Renekton,top,1,1
16.08,Rumble,top,2,0
16.08,Sylas,mid,0,2
16.08,Xin Zhao,jng,1,1
16.08,Yunara,bot,2,0
16.08,Amumu,jng,1,0
16.08,Aurora,mid,1,0
16.08,Bard,sup,1,0
16.08,Ezreal,bot,1,0
16.08,Lee Sin,jng,0,1
16.08,Lucian,bot,1,0
16.08,Nami,sup,1,0
16.08,Nocturne,jng,0,1
16.08,Pantheon,jng,0,1
16.08,Sion,top,1,0
16.08,Vi,jng,0,1
16.08,Viego,jng,1,0
16.08,Zaahen,jng,1,0
16.09,Ashe,bot,0,2
16.09,Bard,sup,1,1
16.09,Nautilus,sup,0,2
16.09,Sion,top,1,1
16.09,Vi,jng,1,1
16.09,Xin Zhao,jng,1,1
16.09,Ahri,mid,1,0
16.09,Akali,mid,0,1
16.09,Aurelion Sol,mid,1,0
16.09,Caitlyn,bot,0,1
16.09,Galio,mid,0,1
16.09,Galio,top,1,0
16.09,K'Sante,top,1,0
16.09,Karma,sup,0,1
16.09,LeBlanc,mid,0,1
16.09,Lulu,sup,1,0
16.09,Neeko,sup,1,0
16.09,Pantheon,jng,1,0
16.09,Rumble,top,0,1
16.09,Sivir,bot,0,1
16.09,Smolder,bot,1,0
16.09,Syndra,mid,1,0
16.09,Varus,bot,1,0
16.09,Yunara,bot,1,0
16.10,Karma,sup,0,5
16.10,Lee Sin,jng,2,3
16.10,Bard,sup,1,3
16.10,Irelia,top,0,4
16.10,Orianna,mid,1,3
16.10,Rumble,top,2,2
16.10,Akali,mid,2,1
16.10,Bel'Veth,jng,0,3
16.10,Lulu,sup,3,0
16.10,Gnar,top,1,1
16.10,Jhin,bot,2,0
16.10,Nocturne,jng,0,2
16.10,Qiyana,jng,1,1
16.10,Yunara,bot,2,0
16.10,Ahri,mid,0,1
16.10,Ashe,bot,1,0
16.10,Braum,sup,0,1
16.10,Cassiopeia,mid,1,0
16.10,Ezreal,bot,1,0
16.10,Jarvan IV,jng,0,1
16.10,Jayce,mid,1,0
16.10,Karthus,jng,0,1
16.10,Kha'Zix,jng,1,0
16.10,Leona,sup,1,0
16.10,Lucian,bot,1,0
16.10,Malphite,top,1,0
16.10,Naafiri,jng,1,0
16.10,Nautilus,sup,0,1
16.10,Neeko,sup,1,0
16.10,Ornn,top,1,0
16.10,Ryze,mid,1,0
16.10,Sion,top,1,0
16.10,Syndra,mid,1,0
16.10,Taliyah,mid,0,1
16.10,Vi,jng,0,1
16.10,Xin Zhao,jng,1,0
16.10,Yorick,top,1,0
16.10,Yuumi,sup,1,0
16.10,Zyra,jng,1,0
