patch,champ,role,picks_by,bans_vs
16.02,Xin Zhao,jng,3,1
16.02,Nocturne,jng,1,2
16.02,Pantheon,jng,3,0
16.02,Rakan,sup,2,1
16.02,Renekton,top,2,1
16.02,Rumble,top,3,0
16.02,Sion,top,3,0
16.02,Wukong,jng,2,1
16.02,Ahri,mid,1,1
16.02,Ambessa,top,2,0
16.02,Ashe,bot,2,0
16.02,Cassiopeia,mid,1,1
16.02,Corki,bot,2,0
16.02,Ezreal,bot,2,0
16.02,Jax,top,1,1
16.02,Jayce,jng,2,0
16.02,Jhin,bot,2,0
16.02,K'Sante,top,1,1
16.02,Lulu,sup,1,1
16.02,Miss Fortune,bot,2,0
16.02,Poppy,sup,0,2
16.02,Ryze,mid,1,1
16.02,Seraphine,sup,2,0
16.02,Thresh,sup,1,1
16.02,Vi,jng,1,1
16.02,Zaahen,top,1,1
16.02,Akali,mid,0,1
16.02,Ambessa,jng,1,0
16.02,Aphelios,bot,1,0
16.02,Aurora,mid,1,0
16.02,Bard,sup,0,1
16.02,Jinx,bot,0,1
16.02,Karma,sup,1,0
16.02,Malphite,top,1,0
16.02,Nami,sup,1,0
16.02,Ornn,top,1,0
16.02,Poppy,jng,1,0
16.02,Rell,sup,1,0
16.02,Swain,mid,1,0
16.02,Sylas,mid,1,0
16.02,Taliyah,mid,0,1
16.02,Twisted Fate,mid,0,1
16.02,Viktor,mid,1,0
16.02,Yone,mid,0,1
16.02,Ziggs,mid,1,0
16.02,Ziggs,bot,0,1
16.02,Zoe,mid,1,0
16.03,LeBlanc,mid,1,5
16.03,Orianna,mid,0,6
16.03,Ahri,mid,1,4
16.03,Neeko,sup,0,5
16.03,Alistar,sup,1,3
16.03,Ambessa,top,2,2
16.03,Jarvan IV,jng,2,2
16.03,Lulu,sup,3,1
16.03,Rumble,top,1,3
16.03,Dr. Mundo,jng,1,2
16.03,Gnar,top,2,1
16.03,Ryze,mid,3,0
16.03,Vi,jng,0,3
16.03,Wukong,jng,2,1
16.03,Yunara,bot,2,1
16.03,Bard,sup,2,0
16.03,Corki,bot,1,1
16.03,Galio,mid,2,0
16.03,Gwen,top,1,1
16.03,Kai'Sa,bot,1,1
16.03,Miss Fortune,bot,2,0
16.03,Nocturne,jng,1,1
16.03,Poppy,sup,0,2
16.03,Rakan,sup,2,0
16.03,Rell,sup,2,0
16.03,Renata Glasc,sup,0,2
16.03,Sivir,bot,1,1
16.03,Sylas,mid,0,2
16.03,Twisted Fate,mid,2,0
16.03,Xayah,bot,1,1
16.03,Xin Zhao,jng,2,0
16.03,Ashe,bot,1,0
16.03,Aurora,mid,0,1
16.03,Ezreal,bot,1,0
16.03,Jax,top,1,0
16.03,Jhin,bot,1,0
16.03,K'Sante,top,1,0
16.03,Lee Sin,jng,1,0
16.03,Lissandra,mid,1,0
16.03,Maokai,jng,1,0
16.03,Naafiri,jng,0,1
16.03,Nautilus,sup,0,1
16.03,Pantheon,jng,1,0
16.03,Renekton,top,1,0
16.03,Seraphine,sup,1,0
16.03,Varus,top,1,0
16.03,Yone,mid,1,0
16.03,Yorick,top,0,1
16.03,Zaahen,top,1,0
16.07,Varus,bot,1,8
16.07,Karma,sup,0,8
16.07,Ashe,bot,3,4
16.07,Rumble,top,3,4
16.07,Sion,top,3,4
16.07,Nocturne,jng,2,4
16.07,Xin Zhao,jng,5,1
16.07,Bard,sup,4,1
16.07,K'Sante,top,2,3
16.07,Lulu,sup,3,2
16.07,Orianna,mid,3,2
16.07,Seraphine,sup,3,2
16.07,Corki,bot,2,2
16.07,Gnar,top,3,1
16.07,Ambessa,top,1,2
16.07,Annie,mid,2,1
16.07,Aurora,mid,2,1
16.07,Cassiopeia,mid,2,1
16.07,Jarvan IV,jng,1,2
16.07,Jayce,top,1,2
16.07,Nami,sup,3,0
16.07,Skarner,jng,2,1
16.07,Yunara,bot,3,0
16.07,Caitlyn,bot,1,1
16.07,Ezreal,bot,2,0
16.07,Galio,mid,1,1
16.07,Jhin,bot,2,0
16.07,LeBlanc,mid,2,0
16.07,Naafiri,jng,1,1
16.07,Nautilus,sup,0,2
16.07,Pantheon,jng,2,0
16.07,Ryze,mid,0,2
16.07,Viktor,mid,1,1
16.07,Wukong,jng,2,0
16.07,Yorick,top,1,1
16.07,Akali,mid,0,1
16.07,Alistar,sup,0,1
16.07,Anivia,sup,1,0
16.07,Anivia,mid,0,1
16.07,Kai'Sa,bot,1,0
16.07,Lee Sin,jng,0,1
16.07,Lissandra,mid,1,0
16.07,Malphite,jng,0,1
16.07,Mel,mid,0,1
16.07,Neeko,sup,1,0
16.07,Renekton,top,0,1
16.07,Syndra,mid,0,1
16.07,Vayne,top,0,1
16.07,Xerath,mid,1,0
16.07,Zaahen,top,1,0
16.07,Zoe,mid,0,1
16.08,Karma,sup,1,4
16.08,Ashe,bot,0,4
16.08,Bard,sup,0,4
16.08,Gnar,top,3,1
16.08,Lucian,bot,2,2
16.08,Nocturne,jng,2,2
16.08,Pantheon,jng,4,0
16.08,Annie,mid,1,2
16.08,Jayce,top,2,1
16.08,Jhin,bot,3,0
16.08,Orianna,mid,0,3
16.08,Sion,top,2,1
16.08,Xin Zhao,jng,2,1
16.08,Ezreal,bot,1,1
16.08,Galio,mid,1,1
16.08,Jarvan IV,jng,0,2
16.08,K'Sante,top,0,2
16.08,LeBlanc,mid,1,1
16.08,Lulu,sup,2,0
16.08,Milio,sup,2,0
16.08,Neeko,sup,0,2
16.08,Renekton,top,1,1
16.08,Ryze,mid,1,1
16.08,Seraphine,sup,2,0
16.08,Viktor,mid,1,1
16.08,Yunara,bot,2,0
16.08,Ahri,mid,1,0
16.08,Akali,mid,1,0
16.08,Ambessa,top,1,0
16.08,Azir,mid,1,0
16.08,Caitlyn,bot,1,0
16.08,Cassiopeia,mid,0,1
16.08,Gwen,top,0,1
16.08,Lux,sup,1,0
16.08,Mel,mid,1,0
16.08,Naafiri,jng,0,1
16.08,Nautilus,sup,1,0
16.08,Rakan,sup,0,1
16.08,Rumble,top,0,1
16.08,Varus,bot,0,1
16.08,Vayne,top,0,1
16.08,Vi,jng,0,1
16.08,Wukong,jng,1,0
16.09,Rumble,top,1,5
16.09,Ashe,bot,2,3
16.09,Ezreal,bot,1,4
16.09,Jarvan IV,jng,2,3
16.09,Nocturne,jng,2,3
16.09,Varus,bot,0,5
16.09,Xin Zhao,jng,3,2
16.09,Annie,mid,1,3
16.09,Lulu,sup,3,1
16.09,Orianna,mid,0,4
16.09,Akali,mid,2,1
16.09,Caitlyn,bot,1,2
16.09,Pantheon,jng,1,2
16.09,Renekton,top,3,0
16.09,Ryze,mid,3,0
16.09,Alistar,sup,2,0
16.09,Ambessa,top,1,1
16.09,Aurora,mid,1,1
16.09,Bard,sup,1,1
16.09,Corki,bot,2,0
16.09,Gnar,top,1,1
16.09,Jhin,bot,0,2
16.09,Karma,sup,2,0
16.09,Nami,sup,1,1
16.09,Seraphine,sup,1,1
16.09,Sylas,mid,2,0
16.09,Vayne,top,0,2
16.09,Viktor,mid,1,1
16.09,Yunara,bot,2,0
16.09,Azir,mid,0,1
16.09,Cassiopeia,mid,1,0
16.09,Gwen,top,1,0
16.09,Jax,top,1,0
16.09,Jayce,top,1,0
16.09,K'Sante,top,0,1
16.09,Kai'Sa,bot,1,0
16.09,LeBlanc,mid,0,1
16.09,Lee Sin,jng,0,1
16.09,Milio,sup,0,1
16.09,Miss Fortune,bot,1,0
16.09,Naafiri,jng,1,0
16.09,Neeko,sup,1,0
16.09,Sion,top,1,0
16.09,Sivir,bot,1,0
16.09,Vi,jng,1,0
16.09,Wukong,jng,1,0
16.09,Xayah,bot,0,1
16.09,Yorick,top,1,0
16.1,Karma,sup,0,3
16.1,Lucian,bot,0,3
16.1,Lulu,sup,1,2
16.1,Nocturne,jng,0,3
16.1,Caitlyn,bot,0,2
16.1,Ashe,bot,1,0
16.1,Braum,sup,1,0
16.1,Cassiopeia,mid,1,0
16.1,Corki,bot,1,0
16.1,Jarvan IV,jng,1,0
16.1,K'Sante,top,1,0
16.1,Naafiri,jng,1,0
16.1,Neeko,sup,1,0
16.1,Orianna,mid,1,0
16.1,Poppy,sup,0,1
16.1,Renekton,top,0,1
16.1,Sion,top,1,0
16.1,Taliyah,mid,1,0
16.1,Trundle,jng,1,0
16.1,Varus,top,1,0
16.1,Yunara,bot,1,0
