patch,champ,role,picks_by,bans_vs,series_presence
16.06,Anivia,mid,0,2,2
16.06,Azir,mid,2,0,2
16.06,Kai'Sa,bot,2,0,2
16.06,Lee Sin,jng,1,1,2
16.06,Leona,sup,2,0,2
16.06,Mel,mid,1,1,2
16.06,Vayne,top,2,0,2
16.06,Yorick,top,0,2,2
16.06,Aatrox,jng,1,0,1
16.06,Akali,top,1,0,1
16.06,Caitlyn,bot,0,1,1
16.06,Corki,bot,1,0,1
16.06,Gnar,top,1,0,1
16.06,Gwen,top,1,0,1
16.06,Jax,top,0,1,1
16.06,K'Sante,top,1,0,1
16.06,Karma,sup,0,1,1
16.06,Kennen,top,1,0,1
16.06,Lissandra,mid,1,0,1
16.06,Naafiri,jng,1,0,1
16.06,Poppy,sup,0,1,1
16.06,Sion,top,0,1,1
16.06,Skarner,jng,1,0,1
16.06,Taliyah,mid,0,1,1
16.06,Trundle,jng,1,0,1
16.06,Zaahen,jng,1,0,1
16.07,Pantheon,jng,4,4,6
16.07,Orianna,mid,0,7,4
16.07,Varus,bot,1,6,5
16.07,Neeko,sup,3,3,4
16.07,Ryze,mid,5,1,5
16.07,Vi,jng,3,3,4
16.07,Ambessa,top,0,4,3
16.07,Annie,mid,3,1,4
16.07,Azir,mid,0,4,2
16.07,Bard,sup,3,1,4
16.07,Caitlyn,bot,1,3,3
16.07,Jayce,top,3,1,4
16.07,Nautilus,sup,1,3,3
16.07,Aurora,mid,2,1,3
16.07,Ezreal,bot,2,1,3
16.07,Gnar,top,2,1,3
16.07,Kai'Sa,bot,3,0,3
16.07,Nami,sup,3,0,3
16.07,Nocturne,jng,1,2,3
16.07,Renekton,top,2,1,3
16.07,Vayne,top,2,1,3
16.07,Yorick,top,1,2,3
16.07,Corki,bot,2,0,2
16.07,Jarvan IV,jng,1,1,2
16.07,Lulu,sup,0,2,2
16.07,Rumble,top,0,2,2
16.07,Seraphine,sup,0,2,1
16.07,Sion,top,1,1,2
16.07,Sivir,bot,1,1,2
16.07,Xin Zhao,jng,1,1,2
16.07,Yunara,bot,1,1,2
16.07,Ahri,mid,1,0,1
16.07,Akali,mid,0,1,1
16.07,Alistar,sup,1,0,1
16.07,Anivia,mid,1,0,1
16.07,Ashe,bot,1,0,1
16.07,Galio,mid,0,1,1
16.07,Gragas,top,1,0,1
16.07,Jhin,bot,1,0,1
16.07,Lee Sin,jng,1,0,1
16.07,Leona,sup,0,1,1
16.07,Lissandra,mid,1,0,1
16.07,Naafiri,jng,1,0,1
16.07,Pyke,sup,1,0,1
16.07,Rakan,sup,1,0,1
16.07,Trundle,jng,0,1,1
16.07,Zaahen,top,1,0,1
16.07,Zaahen,jng,1,0,1
16.08,Orianna,mid,1,5,5
16.08,Annie,mid,4,1,4
16.08,Bard,sup,5,0,5
16.08,Caitlyn,bot,2,3,3
16.08,Jarvan IV,jng,2,3,4
16.08,Jayce,top,3,2,4
16.08,Rumble,top,0,5,5
16.08,Varus,bot,0,5,4
16.08,Aurora,mid,3,1,3
16.08,Ezreal,bot,2,2,2
16.08,Jhin,bot,3,1,4
16.08,Lulu,sup,1,3,3
16.08,Nocturne,jng,2,2,3
16.08,Pantheon,jng,3,1,3
16.08,Ryze,mid,0,4,2
16.08,Vi,jng,2,2,3
16.08,Ambessa,top,1,2,2
16.08,Anivia,mid,1,2,2
16.08,Ashe,bot,1,2,3
16.08,Gnar,top,2,1,3
16.08,Nami,sup,3,0,3
16.08,Renekton,top,2,1,3
16.08,Ahri,mid,2,0,2
16.08,Gwen,top,1,1,2
16.08,Sivir,bot,0,2,2
16.08,Xin Zhao,jng,1,1,2
16.08,Akali,mid,1,0,1
16.08,Alistar,sup,1,0,1
16.08,Azir,mid,0,1,1
16.08,Braum,sup,1,0,1
16.08,Corki,bot,1,0,1
16.08,Garen,top,1,0,1
16.08,Leona,sup,0,1,1
16.08,Lucian,bot,1,0,1
16.08,Miss Fortune,bot,0,1,1
16.08,Nautilus,sup,0,1,1
16.08,Neeko,sup,0,1,1
16.08,Rakan,sup,1,0,1
16.08,Rell,sup,0,1,1
16.08,Seraphine,sup,0,1,1
16.08,Syndra,mid,0,1,1
16.08,Trundle,jng,1,0,1
16.08,Wukong,jng,1,0,1
16.08,Xayah,bot,1,0,1
16.08,Yorick,top,1,0,1
16.08,Yunara,bot,1,0,1
16.08,Zaahen,top,1,0,1
16.09,Orianna,mid,0,11,4
16.09,Varus,bot,1,7,4
16.09,Pantheon,jng,2,5,3
16.09,Ezreal,bot,3,3,4
16.09,Lulu,sup,2,4,3
16.09,Aurora,mid,2,3,4
16.09,Nocturne,jng,1,4,4
16.09,Galio,mid,1,3,2
16.09,Jarvan IV,jng,3,1,3
16.09,Nami,sup,2,2,3
16.09,Rumble,top,1,3,2
16.09,Anivia,mid,2,1,3
16.09,Annie,mid,0,3,1
16.09,Brand,mid,3,0,3
16.09,Gnar,top,2,1,3
16.09,Karma,sup,0,3,2
16.09,Lee Sin,jng,2,1,3
16.09,Lucian,bot,3,0,3
16.09,Milio,sup,3,0,3
16.09,Naafiri,jng,3,0,3
16.09,Nautilus,sup,1,2,3
16.09,Ryze,mid,3,0,3
16.09,Vayne,top,2,1,3
16.09,Viktor,mid,1,2,3
16.09,Akali,mid,1,1,2
16.09,Bard,sup,1,1,2
16.09,Jayce,top,1,1,2
16.09,Jhin,bot,2,0,2
16.09,K'Sante,top,0,2,2
16.09,Neeko,sup,1,1,2
16.09,Renekton,top,2,0,2
16.09,Shen,top,2,0,2
16.09,Sion,top,2,0,2
16.09,Skarner,jng,2,0,2
16.09,Trundle,jng,2,0,2
16.09,Twisted Fate,mid,1,1,2
16.09,Yunara,bot,2,0,2
16.09,Alistar,sup,1,0,1
16.09,Ambessa,top,1,0,1
16.09,Ashe,bot,1,0,1
16.09,Azir,mid,0,1,1
16.09,Caitlyn,bot,0,1,1
16.09,Cassiopeia,mid,1,0,1
16.09,Corki,bot,1,0,1
16.09,Gragas,top,1,0,1
16.09,Kai'Sa,bot,0,1,1
16.09,Leona,sup,1,0,1
16.09,Lissandra,mid,0,1,1
16.09,Miss Fortune,bot,1,0,1
16.09,Pyke,sup,1,0,1
16.09,Rakan,sup,1,0,1
16.09,Renata Glasc,sup,0,1,1
16.09,Seraphine,sup,1,0,1
16.09,Sylas,mid,0,1,1
16.09,Vi,jng,0,1,1
16.09,Wukong,jng,0,1,1
16.09,Xayah,bot,1,0,1
16.09,Yorick,top,1,0,1
