patch,champ,role,picks_vs,bans_vs
16.08,Gnar,top,1,0
16.08,Jarvan IV,jng,1,0
16.08,K'Sante,top,0,1
16.08,Kai'Sa,bot,0,1
16.08,Lulu,sup,1,0
16.08,Naafiri,jng,1,0
16.08,Nautilus,sup,0,1
16.08,Rell,sup,1,0
16.08,Sivir,bot,1,0
16.08,Varus,bot,1,0
16.08,Vi,jng,0,1
16.08,Yorick,top,1,0
16.08,Yunara,bot,1,0
16.08,Yuumi,sup,1,0
16.08,Ziggs,bot,0,1
16.09,Nocturne,jng,0,10
16.09,Nautilus,sup,4,3
16.09,Ezreal,bot,2,4
16.09,Varus,bot,3,2
16.09,Annie,mid,0,4
16.09,Ryze,mid,3,1
16.09,Bard,sup,3,0
16.09,Karma,sup,1,2
16.09,Lucian,bot,1,2
16.09,Pyke,sup,0,3
16.09,Sion,top,2,1
16.09,Xin Zhao,jng,3,0
16.09,Ahri,mid,2,0
16.09,Ambessa,top,2,0
16.09,Anivia,mid,1,1
16.09,Ashe,bot,0,2
16.09,Aurora,mid,2,0
16.09,Jhin,bot,2,0
16.09,Lee Sin,jng,2,0
16.09,Malphite,top,2,0
16.09,Orianna,mid,1,1
16.09,Pantheon,jng,1,1
16.09,Rumble,top,2,0
16.09,Seraphine,sup,0,2
16.09,Sivir,bot,0,2
16.09,Vayne,top,0,2
16.09,Caitlyn,bot,1,0
16.09,Cassiopeia,mid,1,0
16.09,Gwen,top,0,1
16.09,Hwei,mid,0,1
16.09,Jarvan IV,jng,0,1
16.09,Jax,top,1,0
16.09,K'Sante,top,0,1
16.09,Lux,sup,1,0
16.09,Mel,bot,1,0
16.09,Milio,sup,1,0
16.09,Naafiri,jng,1,0
16.09,Renekton,top,0,1
16.09,Skarner,jng,1,0
16.09,Taliyah,mid,0,1
16.09,Trundle,jng,1,0
16.09,Varus,top,1,0
16.09,Vi,jng,1,0
16.09,Yorick,top,0,1
16.1,Nocturne,jng,0,8
16.1,Ashe,bot,1,4
16.1,Naafiri,jng,0,4
16.1,Varus,bot,0,4
16.1,Ezreal,bot,2,1
16.1,Gwen,top,0,3
16.1,Nautilus,sup,1,2
16.1,Sion,top,2,1
16.1,Vi,jng,2,1
16.1,Yorick,top,2,1
16.1,Ahri,mid,2,0
16.1,Camille,top,0,2
16.1,Lulu,sup,1,1
16.1,Neeko,sup,1,1
16.1,Rumble,top,2,0
16.1,Sejuani,jng,2,0
16.1,Wukong,jng,1,1
16.1,Akali,mid,1,0
16.1,Ambessa,top,1,0
16.1,Annie,mid,0,1
16.1,Caitlyn,bot,1,0
16.1,Camille,sup,1,0
16.1,Cassiopeia,mid,1,0
16.1,Galio,mid,1,0
16.1,Jarvan IV,jng,1,0
16.1,Jax,top,0,1
16.1,Jayce,jng,1,0
16.1,Jhin,bot,1,0
16.1,K'Sante,top,0,1
16.1,Karma,sup,1,0
16.1,Lee Sin,jng,1,0
16.1,Miss Fortune,bot,1,0
16.1,Orianna,mid,1,0
16.1,Poppy,sup,1,0
16.1,Pyke,sup,1,0
16.1,Renekton,top,1,0
16.1,Senna,bot,1,0
16.1,Skarner,jng,0,1
16.1,Viego,jng,0,1
16.1,Viktor,mid,1,0
16.1,Xin Zhao,jng,0,1
16.1,Yone,mid,1,0
16.1,Yuumi,sup,1,0
16.1,Zeri,bot,1,0
