patch,champ,role,picks_vs,bans_vs
16.08,Anivia,top,1,0
16.08,Ashe,bot,0,1
16.08,Braum,sup,1,0
16.08,Corki,bot,1,0
16.08,Galio,mid,1,0
16.08,Gnar,top,1,0
16.08,Jax,top,1,0
16.08,Kalista,bot,1,0
16.08,Lee Sin,jng,1,0
16.08,Lucian,bot,1,0
16.08,Lulu,sup,0,1
16.08,Milio,sup,1,0
16.08,Naafiri,top,1,0
16.08,Nami,sup,0,1
16.08,Nocturne,jng,0,1
16.08,Rakan,sup,1,0
16.08,Renata Glasc,sup,1,0
16.08,Sion,top,0,1
16.08,Varus,bot,0,1
16.08,Vi,jng,1,0
16.08,Vladimir,top,1,0
16.08,Zaahen,top,1,0
16.09,Rumble,top,1,4
16.09,Annie,mid,2,2
16.09,Orianna,mid,0,4
16.09,Ezreal,bot,0,3
16.09,Karma,sup,0,3
16.09,Akali,mid,0,2
16.09,Ashe,bot,1,1
16.09,Aurora,mid,2,0
16.09,Caitlyn,bot,1,1
16.09,Jhin,bot,1,1
16.09,Lulu,sup,2,0
16.09,Nautilus,sup,0,2
16.09,Neeko,sup,1,1
16.09,Sion,top,2,0
16.09,Varus,bot,0,2
16.09,Vi,jng,1,1
16.09,Yunara,bot,2,0
16.09,Aatrox,jng,1,0
16.09,Azir,mid,1,0
16.09,Bard,sup,1,0
16.09,Galio,mid,1,0
16.09,Jarvan IV,jng,0,1
16.09,K'Sante,top,1,0
16.09,Lee Sin,jng,1,0
16.09,Lucian,bot,1,0
16.09,Milio,sup,1,0
16.09,Naafiri,jng,1,0
16.09,Nocturne,jng,1,0
16.09,Rek'Sai,top,1,0
16.09,Ryze,mid,0,1
16.09,Seraphine,sup,1,0
16.09,Trundle,jng,1,0
16.09,Viktor,mid,0,1
16.09,Yorick,top,1,0
