patch,champ,role,picks_by,bans_vs,series_presence
16.06,Ornn,top,1,0,1
16.06,Rumble,top,0,1,1
16.06,Ryze,mid,0,1,1
16.06,Senna,bot,1,0,1
16.06,Syndra,mid,1,0,1
16.06,Taliyah,mid,0,1,1
16.06,Yunara,bot,1,0,1
16.07,Ambessa,top,0,4,4
16.07,Nocturne,jng,3,0,3
16.07,Orianna,mid,1,2,3
16.07,Aurora,mid,1,1,2
16.07,Caitlyn,bot,1,1,2
16.07,Jax,top,1,1,2
16.07,Lulu,sup,1,1,2
16.07,Pantheon,jng,0,2,2
16.07,Rakan,sup,2,0,2
16.07,Rumble,top,1,1,2
16.07,Sivir,bot,2,0,2
16.07,Yunara,bot,1,1,2
16.07,Alistar,sup,0,1,1
16.07,Camille,top,1,0,1
16.07,Dr. Mundo,jng,0,1,1
16.07,Ezreal,bot,0,1,1
16.07,Leona,sup,1,0,1
16.07,Nautilus,sup,0,1,1
16.07,Ornn,top,0,1,1
16.07,Renekton,top,1,0,1
16.07,Syndra,mid,1,0,1
16.07,Varus,bot,0,1,1
16.07,Viktor,mid,1,0,1
16.07,Xin Zhao,jng,1,0,1
16.08,Caitlyn,bot,0,3,1
16.08,Orianna,mid,0,3,1
16.08,Nocturne,jng,0,2,1
16.08,Ambessa,top,1,0,1
16.08,Aurora,mid,1,0,1
16.08,Corki,bot,1,0,1
16.08,Galio,mid,1,0,1
16.08,Gwen,top,1,0,1
16.08,Jarvan IV,jng,0,1,1
16.08,Jax,top,0,1,1
16.08,Jhin,bot,1,0,1
16.08,Leona,sup,1,0,1
16.08,Nami,sup,1,0,1
16.08,Nautilus,sup,0,1,1
16.08,Ornn,top,0,1,1
16.08,Pantheon,jng,1,0,1
16.08,Rell,sup,1,0,1
16.08,Renekton,top,1,0,1
16.08,Sejuani,jng,1,0,1
16.08,Sion,top,0,1,1
16.08,Skarner,jng,0,1,1
16.08,Wukong,jng,1,0,1
16.08,Yone,mid,1,0,1
16.08,Yunara,bot,1,0,1
16.08,Ziggs,bot,0,1,1
16.09,Caitlyn,bot,0,7,3
16.09,Orianna,mid,1,5,2
16.09,Rumble,top,1,5,2
16.09,Senna,bot,1,5,2
16.09,Smolder,bot,1,5,2
16.09,Aurora,mid,2,3,3
16.09,Pantheon,jng,0,5,2
16.09,Jax,top,0,4,1
16.09,LeBlanc,mid,1,3,2
16.09,Ahri,mid,0,3,2
16.09,Ambessa,top,0,3,2
16.09,Jarvan IV,jng,2,1,3
16.09,Seraphine,sup,0,3,1
16.09,Vi,jng,2,1,3
16.09,Xin Zhao,jng,3,0,3
16.09,Alistar,sup,2,0,2
16.09,Anivia,mid,2,0,2
16.09,Annie,mid,0,2,1
16.09,Corki,bot,2,0,2
16.09,Gwen,top,0,2,2
16.09,Leona,sup,2,0,2
16.09,Lucian,bot,2,0,2
16.09,Milio,sup,2,0,2
16.09,Ornn,top,1,1,2
16.09,Rakan,sup,1,1,1
16.09,Rell,sup,2,0,2
16.09,Renekton,top,2,0,2
16.09,Ryze,mid,2,0,2
16.09,Shyvana,top,2,0,2
16.09,Sion,top,2,0,2
16.09,Skarner,jng,2,0,2
16.09,Syndra,mid,2,0,2
16.09,Trundle,jng,2,0,2
16.09,Xayah,bot,2,0,2
16.09,Akali,mid,1,0,1
16.09,Bard,sup,1,0,1
16.09,Braum,sup,0,1,1
16.09,Darius,top,0,1,1
16.09,Ezreal,bot,1,0,1
16.09,Gnar,top,1,0,1
16.09,Jayce,top,1,0,1
16.09,Jinx,bot,0,1,1
16.09,K'Sante,top,1,0,1
16.09,Kai'Sa,bot,1,0,1
16.09,Karma,sup,0,1,1
16.09,Lee Sin,jng,0,1,1
16.09,Lulu,sup,1,0,1
16.09,Malzahar,mid,1,0,1
16.09,Mel,mid,1,0,1
16.09,Nami,sup,1,0,1
16.09,Nautilus,sup,1,0,1
16.09,Nocturne,jng,1,0,1
16.09,Olaf,top,0,1,1
16.09,Sivir,bot,1,0,1
16.09,Varus,bot,1,0,1
16.09,Vayne,top,1,0,1
16.09,Wukong,jng,1,0,1
16.09,Yorick,top,1,0,1
16.09,Yunara,bot,1,0,1
