patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.09,Mel,mid,1,0,1,0,0,0
16.09,Milio,sup,1,0,1,1,0,1
16.09,Nami,sup,0,1,1,0,1,1
16.09,Renata Glasc,sup,1,0,1,0,0,0
16.09,Ryze,mid,0,1,1,0,1,1
16.09,Seraphine,sup,0,1,1,0,1,1
16.09,Sion,top,0,1,1,0,0,0
16.09,Twisted Fate,top,1,0,1,0,0,0
16.09,Varus,top,1,0,1,1,0,1
16.09,Varus,bot,0,1,1,0,0,0
16.09,Vayne,top,1,0,1,0,0,0
16.09,Vi,jng,1,0,1,0,0,0
16.09,Xin Zhao,jng,1,0,1,1,0,1
16.09,Yunara,bot,1,0,1,0,0,0
16.10,Jarvan IV,jng,0,2,1,0,1,1
16.10,Lucian,bot,1,1,1,0,1,1
16.10,Orianna,mid,0,2,1,0,0,0
16.10,Ryze,mid,0,2,1,0,1,1
16.10,Varus,bot,0,2,1,0,1,1
16.10,Vi,jng,1,1,1,0,0,0
16.10,Anivia,mid,1,0,1,0,0,0
16.10,Annie,mid,0,1,1,0,0,0
16.10,Aurora,mid,1,0,1,1,0,1
16.10,Azir,mid,1,0,1,0,0,0
16.10,Caitlyn,bot,1,0,1,1,0,1
16.10,Gnar,top,1,0,1,1,0,1
16.10,Gwen,top,0,1,1,0,1,1
16.10,Kai'Sa,bot,0,1,1,0,0,0
16.10,Karma,sup,1,0,1,1,0,1
16.10,Milio,sup,1,0,1,0,0,0
16.10,Nautilus,sup,0,1,1,0,0,0
16.10,Pantheon,jng,1,0,1,1,0,1
16.10,Qiyana,jng,1,0,1,0,0,0
16.10,Rakan,sup,1,0,1,0,0,0
16.10,Renekton,top,1,0,1,0,0,0
16.10,Rumble,top,0,1,1,0,0,0
16.10,Twisted Fate,top,1,0,1,0,0,0
16.10,Xayah,bot,1,0,1,0,0,0
