patch,champ,role,picks_by,bans_vs,series_presence
16.08,Jayce,top,3,1,3
16.08,Varus,bot,0,4,3
16.08,Annie,mid,3,0,3
16.08,Renekton,top,2,1,3
16.08,Seraphine,sup,2,1,3
16.08,Yuumi,sup,2,1,3
16.08,Ashe,bot,1,1,1
16.08,Azir,mid,0,2,2
16.08,Jarvan IV,jng,2,0,2
16.08,Jhin,bot,2,0,2
16.08,Lulu,sup,1,1,2
16.08,Mel,mid,1,1,2
16.08,Pantheon,jng,2,0,2
16.08,Sivir,bot,2,0,2
16.08,Trundle,jng,2,0,2
16.08,Vayne,top,1,1,2
16.08,Wukong,jng,1,1,2
16.08,Yunara,bot,1,1,2
16.08,Ahri,mid,1,0,1
16.08,Akali,mid,0,1,1
16.08,Anivia,mid,1,0,1
16.08,Bard,sup,1,0,1
16.08,Caitlyn,bot,1,0,1
16.08,Ezreal,bot,1,0,1
16.08,K'Sante,top,1,0,1
16.08,Lucian,bot,0,1,1
16.08,Nautilus,sup,1,0,1
16.08,Xin Zhao,jng,1,0,1
16.08,Yorick,top,1,0,1
16.08,Ziggs,bot,0,1,1
16.09,Varus,bot,0,8,5
16.09,Ryze,mid,4,3,5
16.09,Annie,mid,1,4,3
16.09,Ashe,bot,3,2,4
16.09,Karma,sup,2,2,4
16.09,Nocturne,jng,1,3,3
16.09,Orianna,mid,0,4,4
16.09,Pantheon,jng,3,1,4
16.09,Rumble,top,0,4,4
16.09,Jayce,top,3,0,3
16.09,Lucian,bot,2,1,3
16.09,Lulu,sup,2,1,3
16.09,Nautilus,sup,0,3,2
16.09,Seraphine,sup,3,0,3
16.09,Sivir,bot,2,1,3
16.09,Trundle,jng,0,3,2
16.09,Vayne,top,1,2,2
16.09,Zaahen,top,3,0,3
16.09,Ahri,mid,1,1,2
16.09,Azir,mid,0,2,2
16.09,Bard,sup,0,2,2
16.09,Cassiopeia,mid,1,1,2
16.09,Ezreal,bot,0,2,1
16.09,Gnar,top,1,1,2
16.09,Jarvan IV,jng,2,0,2
16.09,Jhin,bot,2,0,2
16.09,K'Sante,top,2,0,2
16.09,Naafiri,jng,2,0,2
16.09,Nami,sup,2,0,2
16.09,Taliyah,mid,2,0,2
16.09,Vi,jng,1,1,2
16.09,Viktor,mid,1,1,2
16.09,Xin Zhao,jng,1,1,2
16.09,Yorick,top,1,1,2
16.09,Yunara,bot,2,0,2
16.09,Akali,mid,0,1,1
16.09,Alistar,sup,1,0,1
16.09,Ambessa,top,0,1,1
16.09,Caitlyn,bot,0,1,1
16.09,Corki,bot,1,0,1
16.09,Gwen,top,0,1,1
16.09,Hwei,mid,1,0,1
16.09,Lee Sin,jng,1,0,1
16.09,Mel,mid,1,0,1
16.09,Milio,sup,1,0,1
16.09,Neeko,sup,1,0,1
16.09,Renekton,top,1,0,1
16.09,Skarner,jng,1,0,1
16.09,Zoe,mid,0,1,1
16.10,Cassiopeia,mid,2,2,3
16.10,Nautilus,sup,2,2,3
16.10,Orianna,mid,0,4,3
16.10,Pantheon,jng,3,1,3
16.10,Jarvan IV,jng,1,2,2
16.10,Jayce,top,2,1,3
16.10,Karma,sup,2,1,2
16.10,Lucian,bot,1,2,3
16.10,Rumble,top,0,3,2
16.10,Varus,bot,0,3,3
16.10,Zaahen,top,1,2,2
16.10,Anivia,mid,1,1,2
16.10,Ezreal,bot,2,0,2
16.10,Miss Fortune,bot,1,1,2
16.10,Sivir,bot,2,0,2
16.10,Taliyah,mid,1,1,2
16.10,Ahri,mid,0,1,1
16.10,Ambessa,top,1,0,1
16.10,Annie,mid,1,0,1
16.10,Ashe,bot,0,1,1
16.10,Aurora,mid,1,0,1
16.10,Azir,mid,1,0,1
16.10,Bard,sup,0,1,1
16.10,Corki,bot,1,0,1
16.10,Gnar,top,1,0,1
16.10,Jax,top,0,1,1
16.10,Lee Sin,jng,0,1,1
16.10,Milio,sup,1,0,1
16.10,Naafiri,jng,1,0,1
16.10,Nami,sup,1,0,1
16.10,Neeko,sup,1,0,1
16.10,Nocturne,jng,0,1,1
16.10,Renekton,top,1,0,1
16.10,Sion,top,1,0,1
16.10,Skarner,jng,1,0,1
16.10,Trundle,jng,1,0,1
16.10,Vi,jng,0,1,1
16.10,Wukong,jng,0,1,1
16.10,Ziggs,bot,0,1,1
