patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.03,Yunara,bot,1,0,1,0,0,0
16.03,Zeri,bot,1,0,1,0,0,0
16.04,Akali,mid,1,6,4,0,2,2
16.04,Nocturne,jng,2,5,5,2,2,4
16.04,Pantheon,jng,0,7,4,0,2,2
16.04,Jarvan IV,jng,2,3,5,1,2,3
16.04,Poppy,sup,2,3,3,0,1,1
16.04,Trundle,jng,1,4,4,0,0,0
16.04,Ahri,mid,2,2,3,0,0,0
16.04,Azir,mid,4,0,4,4,0,4
16.04,Ezreal,bot,3,1,4,2,1,3
16.04,Nautilus,sup,0,4,2,0,2,2
16.04,Neeko,sup,2,2,3,1,2,3
16.04,Varus,bot,1,3,3,0,1,1
16.04,Xin Zhao,jng,2,2,3,1,1,2
16.04,Yone,mid,1,3,3,0,0,0
16.04,Yunara,bot,2,2,3,0,1,1
16.04,Aurora,mid,2,1,3,0,0,0
16.04,Bard,sup,1,2,2,0,1,1
16.04,Karma,sup,3,0,3,2,0,2
16.04,Lulu,sup,3,0,3,0,0,0
16.04,Malphite,jng,3,0,3,0,0,0
16.04,Taliyah,mid,2,1,3,0,0,0
16.04,Vayne,top,1,2,3,0,0,0
16.04,Wukong,jng,1,2,2,0,0,0
16.04,Aatrox,jng,1,1,2,0,0,0
16.04,Ambessa,top,1,1,2,0,1,1
16.04,Ashe,bot,2,0,2,0,0,0
16.04,Cassiopeia,mid,1,1,2,0,0,0
16.04,Dr. Mundo,jng,1,1,2,0,0,0
16.04,Gnar,top,2,0,2,2,0,2
16.04,Gwen,top,1,1,2,0,0,0
16.04,Jhin,bot,2,0,2,1,0,1
16.04,K'Sante,top,2,0,2,0,0,0
16.04,Ornn,top,0,2,2,0,0,0
16.04,Renata Glasc,sup,0,2,2,0,0,0
16.04,Renekton,top,1,1,2,1,1,2
16.04,Ryze,mid,1,1,2,0,0,0
16.04,Seraphine,sup,2,0,2,0,0,0
16.04,Sion,top,1,1,2,0,0,0
16.04,Sylas,mid,1,1,2,0,0,0
16.04,Zaahen,top,1,1,2,0,0,0
16.04,Aatrox,top,1,0,1,0,0,0
16.04,Anivia,mid,0,1,1,0,0,0
16.04,Aphelios,bot,1,0,1,0,0,0
16.04,Corki,bot,1,0,1,0,0,0
16.04,Galio,top,1,0,1,0,0,0
16.04,Irelia,top,1,0,1,0,0,0
16.04,Jayce,jng,1,0,1,0,0,0
16.04,Kai'Sa,bot,1,0,1,0,0,0
16.04,LeBlanc,mid,0,1,1,0,0,0
16.04,Leona,sup,1,0,1,1,0,1
16.04,Lucian,bot,0,1,1,0,0,0
16.04,Milio,sup,0,1,1,0,0,0
16.04,Nami,sup,1,0,1,0,0,0
16.04,Ornn,jng,1,0,1,0,0,0
16.04,Rakan,sup,0,1,1,0,0,0
16.04,Rumble,top,1,0,1,0,0,0
16.04,Sivir,bot,1,0,1,0,0,0
16.04,Varus,top,1,0,1,1,0,1
16.04,Xayah,bot,1,0,1,1,0,1
16.04,Zeri,bot,0,1,1,0,0,0
16.05,Varus,bot,1,7,3,1,1,2
16.05,Pantheon,jng,1,5,3,1,2,3
16.05,Karma,sup,0,5,2,0,2,2
16.05,Azir,mid,1,3,2,0,0,0
16.05,Nami,sup,2,2,3,0,0,0
16.05,Poppy,sup,1,3,3,0,0,0
16.05,Rumble,top,1,3,3,0,3,3
16.05,Akali,mid,0,3,2,0,1,1
16.05,Annie,mid,0,3,2,0,0,0
16.05,Gnar,top,2,1,3,2,1,3
16.05,Lulu,sup,2,1,3,2,0,2
16.05,Maokai,jng,1,2,2,0,0,0
16.05,Nocturne,jng,1,2,2,1,0,1
16.05,Ryze,mid,1,2,2,0,2,2
16.05,Viego,jng,1,2,2,0,0,0
16.05,Wukong,jng,2,1,2,0,0,0
16.05,Xin Zhao,jng,2,1,2,1,0,1
16.05,Ahri,mid,2,0,2,1,0,1
16.05,Ashe,bot,2,0,2,1,0,1
16.05,Aurora,top,2,0,2,0,0,0
16.05,Corki,bot,2,0,2,0,0,0
16.05,Dr. Mundo,jng,1,1,2,0,0,0
16.05,Galio,mid,1,1,2,1,0,1
16.05,K'Sante,top,2,0,2,1,0,1
16.05,LeBlanc,mid,2,0,2,0,0,0
16.05,Lucian,bot,2,0,2,0,0,0
16.05,Nautilus,sup,2,0,2,0,0,0
16.05,Neeko,sup,1,1,2,1,0,1
16.05,Rakan,sup,1,1,2,0,1,1
16.05,Trundle,jng,0,2,2,0,0,0
16.05,Viktor,mid,2,0,2,0,0,0
16.05,Yunara,bot,2,0,2,1,0,1
16.05,Aatrox,top,1,0,1,0,0,0
16.05,Ambessa,jng,1,0,1,0,0,0
16.05,Aphelios,bot,1,0,1,0,0,0
16.05,Aurora,mid,0,1,1,0,0,0
16.05,Bard,sup,0,1,1,0,1,1
16.05,Braum,sup,1,0,1,0,0,0
16.05,Cassiopeia,mid,1,0,1,0,0,0
16.05,Ezreal,bot,1,0,1,0,0,0
16.05,Garen,top,1,0,1,0,0,0
16.05,Irelia,top,1,0,1,0,0,0
16.05,Jarvan IV,jng,0,1,1,0,0,0
16.05,Jax,top,1,0,1,0,0,0
16.05,Jayce,mid,1,0,1,0,0,0
16.05,Jhin,bot,1,0,1,0,0,0
16.05,Kennen,top,0,1,1,0,0,0
16.05,Leona,sup,1,0,1,0,0,0
16.05,Malphite,jng,1,0,1,0,0,0
16.05,Orianna,mid,0,1,1,0,0,0
16.05,Sejuani,jng,1,0,1,0,0,0
16.05,Seraphine,sup,1,0,1,0,0,0
16.05,Sion,top,0,1,1,0,0,0
16.05,Sylas,mid,1,0,1,1,0,1
16.05,Vayne,top,1,0,1,0,0,0
16.05,Vi,jng,0,1,1,0,1,1
16.05,Zaahen,top,0,1,1,0,0,0
16.07,Varus,bot,0,8,3,0,3,3
16.07,Azir,mid,1,3,2,1,1,2
16.07,Bard,sup,1,3,2,1,1,2
16.07,Jarvan IV,jng,1,3,3,0,1,1
16.07,Pantheon,jng,0,4,2,0,2,2
16.07,Ambessa,top,0,3,2,0,2,2
16.07,Caitlyn,bot,3,0,3,2,0,2
16.07,Nautilus,sup,1,2,3,0,0,0
16.07,Vi,jng,2,1,3,1,1,2
16.07,Wukong,jng,3,0,3,0,0,0
16.07,Ahri,mid,1,1,1,0,1,1
16.07,Annie,mid,1,1,2,0,0,0
16.07,Jayce,top,2,0,2,0,0,0
16.07,LeBlanc,mid,0,2,2,0,1,1
16.07,Lulu,sup,2,0,2,1,0,1
16.07,Neeko,sup,1,1,2,1,1,2
16.07,Nocturne,jng,1,1,2,1,1,2
16.07,Ryze,mid,2,0,2,1,0,1
16.07,Yunara,bot,2,0,2,1,0,1
16.07,Akali,mid,1,0,1,0,0,0
16.07,Ashe,bot,1,0,1,0,0,0
16.07,Aurora,mid,0,1,1,0,0,0
16.07,Dr. Mundo,jng,0,1,1,0,0,0
16.07,Galio,mid,0,1,1,0,0,0
16.07,Gnar,top,0,1,1,0,0,0
16.07,K'Sante,top,1,0,1,1,0,1
16.07,Karma,sup,0,1,1,0,0,0
16.07,Kennen,top,1,0,1,0,0,0
16.07,Lucian,bot,0,1,1,0,0,0
16.07,Lux,sup,1,0,1,0,0,0
16.07,Malphite,jng,0,1,1,0,0,0
16.07,Miss Fortune,bot,1,0,1,0,0,0
16.07,Ornn,top,1,0,1,1,0,1
16.07,Rakan,sup,1,0,1,0,0,0
16.07,Rumble,top,1,0,1,1,0,1
16.07,Seraphine,sup,1,0,1,0,0,0
16.07,Sion,top,1,0,1,0,0,0
16.07,Sivir,bot,1,0,1,0,0,0
16.07,Skarner,jng,1,0,1,1,0,1
16.07,Sylas,mid,1,0,1,0,0,0
16.07,Vayne,top,1,0,1,0,0,0
16.07,Yone,mid,1,0,1,1,0,1
16.08,Varus,bot,1,6,4,0,4,4
16.08,Nautilus,sup,3,2,4,1,1,2
16.08,Rumble,top,5,0,5,4,0,4
16.08,Seraphine,sup,1,4,4,1,3,4
16.08,Vi,jng,3,2,4,1,1,2
16.08,Karma,sup,0,4,3,0,2,2
16.08,Xin Zhao,jng,2,2,3,1,1,2
16.08,Akali,mid,2,1,3,0,1,1
16.08,Jarvan IV,jng,1,2,3,1,1,2
16.08,Lulu,sup,2,1,3,1,0,1
16.08,Orianna,mid,2,1,3,1,0,1
16.08,Pantheon,jng,0,3,2,0,1,1
16.08,Yunara,bot,3,0,3,1,0,1
16.08,Anivia,mid,1,1,2,1,1,2
16.08,Aurora,mid,1,1,2,1,0,1
16.08,Azir,mid,1,1,2,1,1,2
16.08,Bard,sup,0,2,2,0,1,1
16.08,Gnar,top,2,0,2,0,0,0
16.08,Jhin,bot,1,1,2,0,1,1
16.08,Lucian,bot,2,0,2,1,0,1
16.08,Neeko,sup,1,1,2,1,0,1
16.08,Nocturne,jng,0,2,2,0,1,1
16.08,Renekton,top,1,1,2,0,0,0
16.08,Ryze,mid,0,2,1,0,1,1
16.08,Sion,top,2,0,2,1,0,1
16.08,Skarner,jng,1,1,2,0,1,1
16.08,Wukong,jng,2,0,2,2,0,2
16.08,Yorick,top,0,2,2,0,1,1
16.08,Ahri,mid,1,0,1,1,0,1
16.08,Ambessa,top,0,1,1,0,0,0
16.08,Ashe,bot,1,0,1,1,0,1
16.08,Corki,bot,1,0,1,1,0,1
16.08,Ezreal,bot,1,0,1,1,0,1
16.08,Galio,mid,0,1,1,0,1,1
16.08,Gwen,top,0,1,1,0,0,0
16.08,Hwei,mid,1,0,1,0,0,0
16.08,Jayce,top,0,1,1,0,0,0
16.08,Kai'Sa,bot,0,1,1,0,0,0
16.08,Milio,sup,1,0,1,0,0,0
16.08,Miss Fortune,bot,0,1,1,0,1,1
16.08,Nami,sup,1,0,1,1,0,1
16.08,Sejuani,jng,1,0,1,0,0,0
16.08,Sivir,bot,0,1,1,0,0,0
16.08,Soraka,sup,1,0,1,0,0,0
16.08,Yone,mid,1,0,1,0,0,0
16.09,Varus,bot,1,3,3,1,1,2
16.09,Akali,mid,1,2,3,0,0,0
16.09,Bard,sup,1,2,2,0,1,1
16.09,Ezreal,bot,1,2,2,1,1,2
16.09,Nocturne,jng,1,2,2,0,1,1
16.09,Orianna,mid,0,3,3,0,2,2
16.09,Azir,mid,0,2,2,0,0,0
16.09,Karma,sup,1,1,2,1,1,2
16.09,Ahri,mid,1,0,1,0,0,0
16.09,Ambessa,top,0,1,1,0,0,0
16.09,Anivia,top,1,0,1,0,0,0
16.09,Corki,bot,1,0,1,0,0,0
16.09,Gnar,top,1,0,1,0,0,0
16.09,Gwen,top,0,1,1,0,1,1
16.09,Jarvan IV,jng,1,0,1,1,0,1
16.09,Jayce,top,1,0,1,1,0,1
16.09,Jhin,bot,0,1,1,0,0,0
16.09,K'Sante,top,1,0,1,1,0,1
16.09,Lucian,bot,1,0,1,0,0,0
16.09,Lulu,sup,0,1,1,0,0,0
16.09,Milio,sup,1,0,1,0,0,0
16.09,Miss Fortune,bot,0,1,1,0,0,0
16.09,Nami,sup,1,0,1,0,0,0
16.09,Nautilus,sup,1,0,1,1,0,1
16.09,Neeko,sup,0,1,1,0,1,1
16.09,Ornn,top,0,1,1,0,0,0
16.09,Pantheon,jng,1,0,1,0,0,0
16.09,Rumble,top,0,1,1,0,1,1
16.09,Ryze,mid,1,0,1,1,0,1
16.09,Ryze,top,1,0,1,0,0,0
16.09,Sivir,bot,1,0,1,0,0,0
16.09,Sylas,mid,1,0,1,0,0,0
16.09,Twisted Fate,mid,1,0,1,1,0,1
16.09,Vi,jng,1,0,1,0,0,0
16.09,Xin Zhao,jng,1,0,1,1,0,1
16.10,Akali,mid,0,5,2,0,1,1
16.10,Varus,bot,0,4,2,0,2,2
16.10,Xin Zhao,jng,1,3,2,0,2,2
16.10,Bard,sup,1,2,2,0,0,0
16.10,Cassiopeia,mid,1,2,1,0,1,1
16.10,Orianna,mid,0,3,1,0,1,1
16.10,Caitlyn,bot,2,0,2,0,0,0
16.10,Karma,sup,1,1,2,1,0,1
16.10,Lulu,sup,0,2,1,0,0,0
16.10,Neeko,sup,1,1,2,0,0,0
16.10,Pantheon,jng,0,2,1,0,1,1
16.10,Rumble,top,1,1,1,0,1,1
16.10,Ryze,mid,0,2,1,0,0,0
16.10,Sejuani,jng,2,0,2,0,0,0
16.10,Sion,top,2,0,2,2,0,2
16.10,Sylas,mid,2,0,2,1,0,1
16.10,Trundle,jng,1,1,1,0,0,0
16.10,Twisted Fate,mid,0,2,1,0,1,1
16.10,Wukong,jng,1,1,2,1,0,1
16.10,Yone,mid,2,0,2,0,0,0
16.10,Anivia,top,1,0,1,0,0,0
16.10,Anivia,mid,1,0,1,1,0,1
16.10,Aurora,mid,1,0,1,0,0,0
16.10,Braum,sup,1,0,1,0,0,0
16.10,Garen,top,0,1,1,0,0,0
16.10,Gnar,top,1,0,1,0,0,0
16.10,Jhin,bot,1,0,1,1,0,1
16.10,Jinx,bot,1,0,1,0,0,0
16.10,K'Sante,top,0,1,1,0,0,0
16.10,Lucian,bot,1,0,1,1,0,1
16.10,Lux,sup,0,1,1,0,0,0
16.10,Malphite,top,1,0,1,0,0,0
16.10,Milio,sup,1,0,1,1,0,1
16.10,Nami,sup,1,0,1,0,0,0
16.10,Nautilus,sup,1,0,1,0,0,0
16.10,Nocturne,jng,1,0,1,1,0,1
16.10,Ornn,jng,1,0,1,0,0,0
16.10,Poppy,sup,0,1,1,0,0,0
16.10,Poppy,top,1,0,1,0,0,0
16.10,Rakan,sup,1,0,1,0,0,0
16.10,Senna,bot,1,0,1,0,0,0
16.10,Seraphine,sup,0,1,1,0,0,0
16.10,Shyvana,top,0,1,1,0,0,0
16.10,Skarner,jng,0,1,1,0,0,0
16.10,Smolder,bot,1,0,1,0,0,0
16.10,Taliyah,mid,1,0,1,0,0,0
16.10,Vayne,top,0,1,1,0,0,0
16.10,Vi,jng,1,0,1,0,0,0
16.10,Yorick,top,1,0,1,0,0,0
16.10,Yunara,bot,1,0,1,0,0,0
