patch,champ,role,picks_by,bans_vs,series_presence
16.08,Anivia,top,1,0,1
16.08,Anivia,mid,0,1,1
16.08,Corki,bot,0,1,1
16.08,Galio,mid,0,1,1
16.08,Kalista,bot,1,0,1
16.08,Milio,sup,1,0,1
16.08,Neeko,sup,0,1,1
16.08,Poppy,sup,0,1,1
16.08,Renata Glasc,sup,1,0,1
16.08,Sivir,bot,1,0,1
16.08,Vayne,top,1,0,1
16.08,Vi,jng,1,0,1
16.08,Viktor,mid,1,0,1
16.08,Wukong,jng,1,0,1
16.08,Xayah,bot,0,1,1
