patch,champ,role,picks_by,bans_vs
16.03,Jayce,top,0,1
16.03,Jhin,bot,1,0
16.03,Kai'Sa,bot,1,0
16.03,Leona,sup,1,0
16.03,Lucian,bot,1,0
16.03,Nami,sup,1,0
16.03,Nocturne,jng,0,1
16.03,Poppy,sup,0,1
16.03,Rek'Sai,top,1,0
16.03,Ryze,mid,1,0
16.03,Sion,top,1,0
16.03,Sylas,mid,1,0
16.03,Syndra,mid,0,1
16.03,Taliyah,mid,1,0
16.03,Xin Zhao,jng,1,0
16.03,Yone,mid,1,0
16.04,Ambessa,top,1,4
16.04,Malphite,jng,1,3
16.04,Qiyana,jng,1,3
16.04,Varus,bot,0,4
16.04,Nami,sup,1,2
16.04,Sivir,bot,1,2
16.04,Alistar,sup,2,0
16.04,Aurora,mid,2,0
16.04,Corki,bot,1,1
16.04,Ezreal,bot,1,1
16.04,Gnar,top,1,1
16.04,Gwen,top,0,2
16.04,Jarvan IV,jng,2,0
16.04,Jax,top,0,2
16.04,K'Sante,top,2,0
16.04,Lulu,sup,2,0
16.04,Orianna,mid,1,1
16.04,Ryze,mid,1,1
16.04,Yunara,bot,2,0
16.04,Ahri,mid,0,1
16.04,Akali,top,1,0
16.04,Braum,sup,0,1
16.04,Caitlyn,bot,0,1
16.04,Cassiopeia,mid,1,0
16.04,Dr. Mundo,jng,1,0
16.04,Jayce,top,0,1
16.04,Jhin,bot,1,0
16.04,Kai'Sa,bot,0,1
16.04,Kennen,top,0,1
16.04,Leona,sup,1,0
16.04,Lucian,bot,0,1
16.04,Mel,mid,1,0
16.04,Nocturne,jng,1,0
16.04,Rakan,sup,1,0
16.04,Rek'Sai,top,1,0
16.04,Sion,top,1,0
16.04,Sylas,mid,0,1
16.04,Syndra,mid,1,0
16.04,Xayah,bot,1,0
16.04,Xin Zhao,jng,1,0
16.05,Ambessa,top,2,4
16.05,Orianna,mid,0,6
16.05,Ryze,mid,1,3
16.05,Vi,jng,0,4
16.05,Aurora,mid,2,1
16.05,Qiyana,jng,1,2
16.05,Aatrox,jng,2,0
16.05,Akali,mid,1,1
16.05,Annie,mid,1,1
16.05,Ashe,bot,1,1
16.05,Jarvan IV,jng,1,1
16.05,K'Sante,top,2,0
16.05,Kalista,bot,2,0
16.05,Karma,sup,0,2
16.05,Malphite,jng,0,2
16.05,Nami,sup,1,1
16.05,Nocturne,jng,2,0
16.05,Rakan,sup,0,2
16.05,Renata Glasc,sup,2,0
16.05,Sion,top,2,0
16.05,Sivir,bot,1,1
16.05,Trundle,jng,0,2
16.05,Alistar,sup,1,0
16.05,Caitlyn,bot,1,0
16.05,Cassiopeia,mid,0,1
16.05,Ezreal,bot,1,0
16.05,Galio,mid,0,1
16.05,Gnar,top,0,1
16.05,Kai'Sa,bot,0,1
16.05,Leona,sup,1,0
16.05,Lulu,sup,1,0
16.05,Mel,mid,1,0
16.05,Miss Fortune,bot,1,0
16.05,Nautilus,sup,0,1
16.05,Neeko,sup,1,0
16.05,Ornn,top,1,0
16.05,Renekton,top,1,0
16.05,Seraphine,sup,1,0
16.05,Syndra,mid,1,0
16.05,Varus,bot,0,1
16.05,Vex,mid,1,0
16.05,Viego,jng,1,0
16.05,Zaahen,jng,1,0
16.05,Zeri,bot,1,0
16.06,Orianna,mid,0,2
16.06,Ryze,mid,0,2
16.06,Aurora,mid,1,0
16.06,Ezreal,bot,1,0
16.06,Gnar,top,0,1
16.06,Jarvan IV,jng,1,0
16.06,K'Sante,top,0,1
16.06,Kalista,bot,1,0
16.06,Nautilus,sup,0,1
16.06,Nocturne,jng,0,1
16.06,Rek'Sai,top,1,0
16.06,Renata Glasc,sup,1,0
16.06,Renekton,top,0,1
16.06,Seraphine,sup,1,0
16.06,Sion,top,1,0
16.06,Syndra,mid,0,1
16.06,Vi,jng,1,0
16.06,Zoe,mid,1,0
16.07,Nocturne,jng,2,3
16.07,Orianna,mid,0,4
16.07,Bard,sup,3,0
16.07,Caitlyn,bot,3,0
16.07,K'Sante,top,3,0
16.07,Lulu,sup,1,2
16.07,Ryze,mid,0,3
16.07,Vi,jng,0,3
16.07,Aatrox,jng,1,1
16.07,Annie,mid,2,0
16.07,Aurora,mid,2,0
16.07,Gnar,top,2,0
16.07,Jarvan IV,jng,0,2
16.07,Jayce,top,1,1
16.07,LeBlanc,mid,1,1
16.07,Neeko,sup,1,1
16.07,Pantheon,jng,2,0
16.07,Rumble,top,0,2
16.07,Sion,top,1,1
16.07,Varus,bot,0,2
16.07,Ambessa,top,0,1
16.07,Ezreal,bot,1,0
16.07,Kalista,bot,0,1
16.07,Lissandra,mid,1,0
16.07,Lucian,bot,1,0
16.07,Mel,mid,0,1
16.07,Milio,sup,1,0
16.07,Miss Fortune,bot,1,0
16.07,Naafiri,jng,1,0
16.07,Nami,sup,0,1
16.07,Nautilus,sup,0,1
16.07,Rell,sup,1,0
16.07,Seraphine,sup,0,1
16.07,Sivir,bot,0,1
16.07,Syndra,mid,0,1
16.07,Vex,mid,0,1
16.07,Xin Zhao,jng,1,0
16.07,Yunara,bot,1,0
16.07,Zoe,mid,1,0
16.08,Nocturne,jng,0,6
16.08,Nautilus,sup,1,3
16.08,Pantheon,jng,0,4
16.08,Caitlyn,bot,1,2
16.08,Naafiri,jng,1,2
16.08,Renekton,top,2,1
16.08,Annie,mid,2,0
16.08,Bard,sup,2,0
16.08,Jhin,bot,2,0
16.08,Lee Sin,jng,1,1
16.08,Orianna,mid,2,0
16.08,Varus,bot,0,2
16.08,Vayne,top,1,1
16.08,Vi,jng,0,2
16.08,Aatrox,jng,1,0
16.08,Ashe,bot,1,0
16.08,Aurora,top,1,0
16.08,Corki,bot,1,0
16.08,Ezreal,bot,0,1
16.08,Gnar,top,0,1
16.08,Jax,jng,1,0
16.08,Jax,top,0,1
16.08,Jayce,jng,1,0
16.08,K'Sante,top,1,0
16.08,Karma,sup,1,0
16.08,Nami,sup,1,0
16.08,Neeko,sup,1,0
16.08,Rell,sup,0,1
16.08,Rumble,top,1,0
16.08,Sivir,bot,0,1
16.08,Syndra,mid,1,0
16.08,Viktor,mid,1,0
16.08,Wukong,jng,0,1
16.08,Yunara,bot,1,0
16.08,Zaahen,jng,1,0
16.09,Naafiri,jng,1,5
16.09,Bard,sup,2,3
16.09,Ezreal,bot,1,2
16.09,Jarvan IV,jng,0,3
16.09,Jhin,bot,2,1
16.09,Vayne,top,0,3
16.09,Annie,mid,0,2
16.09,Aurora,mid,1,1
16.09,Caitlyn,bot,1,1
16.09,K'Sante,top,2,0
16.09,Karma,sup,1,1
16.09,Renekton,top,1,1
16.09,Ryze,mid,2,0
16.09,Aatrox,jng,1,0
16.09,Ahri,mid,1,0
16.09,Ashe,bot,0,1
16.09,Draven,bot,1,0
16.09,Gnar,top,1,0
16.09,Kalista,bot,1,0
16.09,LeBlanc,mid,1,0
16.09,Lee Sin,jng,0,1
16.09,Lucian,bot,0,1
16.09,Milio,sup,1,0
16.09,Nautilus,sup,0,1
16.09,Neeko,sup,1,0
16.09,Nocturne,jng,0,1
16.09,Orianna,mid,1,0
16.09,Pantheon,jng,1,0
16.09,Qiyana,jng,1,0
16.09,Rek'Sai,top,1,0
16.09,Renata Glasc,sup,1,0
16.09,Seraphine,sup,0,1
16.09,Sion,top,1,0
16.09,Trundle,jng,1,0
16.09,Vi,jng,1,0
16.09,Volibear,top,0,1
16.1,Naafiri,jng,0,3
16.1,Nocturne,jng,0,3
16.1,Nautilus,sup,0,2
16.1,Ahri,mid,0,1
16.1,Akali,mid,0,1
16.1,Annie,mid,1,0
16.1,Ashe,bot,1,0
16.1,Aurora,mid,1,0
16.1,Caitlyn,bot,1,0
16.1,Corki,bot,1,0
16.1,Gnar,top,1,0
16.1,Gwen,top,0,1
16.1,K'Sante,top,1,0
16.1,Karma,sup,1,0
16.1,LeBlanc,mid,0,1
16.1,Lee Sin,jng,1,0
16.1,Lucian,bot,0,1
16.1,Nami,sup,1,0
16.1,Qiyana,jng,1,0
16.1,Rumble,top,1,0
16.1,Seraphine,sup,1,0
16.1,Trundle,jng,0,1
16.1,Vayne,top,0,1
16.1,Vi,jng,1,0
16.1,Zoe,mid,1,0
