patch,champ,role,picks_by,bans_vs
16.03,Ashe,bot,1,0
16.03,Dr. Mundo,jng,0,1
16.03,Galio,mid,1,0
16.03,Jarvan IV,jng,1,0
16.03,Jayce,top,1,0
16.03,K'Sante,top,1,0
16.03,Kennen,top,0,1
16.03,Lee Sin,jng,1,0
16.03,Malphite,jng,0,1
16.03,Mel,mid,1,0
16.03,Nami,sup,0,1
16.03,Nocturne,jng,1,0
16.03,Pantheon,jng,1,0
16.03,Rek'Sai,top,1,0
16.03,Renata Glasc,sup,1,0
16.03,Renekton,top,1,0
16.03,Senna,bot,0,1
16.03,Seraphine,sup,1,0
16.03,Sivir,bot,1,0
16.03,Sylas,mid,0,1
16.03,Syndra,mid,1,0
16.03,Twisted Fate,mid,0,1
16.03,Vayne,top,0,1
16.03,Viktor,mid,0,1
16.03,Yone,mid,1,0
16.03,Zeri,bot,0,1
16.06,Ambessa,top,0,2
16.06,Anivia,mid,1,1
16.06,Gnar,top,0,2
16.06,Jarvan IV,jng,1,1
16.06,Karma,sup,0,2
16.06,Lulu,sup,1,1
16.06,Nocturne,jng,1,1
16.06,Rumble,top,0,2
16.06,Aurora,mid,1,0
16.06,Corki,bot,1,0
16.06,Gwen,top,0,1
16.06,Jayce,top,1,0
16.06,Lee Sin,jng,0,1
16.06,Lucian,bot,1,0
16.06,Milio,sup,1,0
16.06,Nami,sup,1,0
16.06,Nautilus,sup,0,1
16.06,Pantheon,jng,0,1
16.06,Ryze,mid,1,0
16.06,Seraphine,sup,0,1
16.06,Sion,top,1,0
16.06,Trundle,jng,1,0
16.06,Twisted Fate,mid,1,0
16.06,Varus,bot,0,1
16.06,Varus,top,1,0
16.06,Vi,jng,0,1
16.06,Wukong,jng,0,1
16.06,Xin Zhao,jng,1,0
16.06,Yunara,bot,1,0
16.06,Yuumi,sup,1,0
16.06,Zaahen,top,1,0
16.06,Zeri,bot,1,0
16.07,Karma,sup,1,5
16.07,Rumble,top,1,5
16.07,Varus,bot,0,6
16.07,Ezreal,bot,2,3
16.07,Lulu,sup,2,3
16.07,Orianna,mid,2,3
16.07,Pantheon,jng,1,4
16.07,Jarvan IV,jng,0,4
16.07,K'Sante,top,4,0
16.07,Lee Sin,jng,2,2
16.07,Seraphine,sup,1,3
16.07,Sion,top,2,2
16.07,Xin Zhao,jng,2,2
16.07,Annie,mid,2,1
16.07,Aurora,mid,1,2
16.07,Bard,sup,1,2
16.07,Nami,sup,1,2
16.07,Ryze,mid,3,0
16.07,Ambessa,jng,2,0
16.07,Caitlyn,bot,1,1
16.07,Gnar,top,2,0
16.07,Kai'Sa,bot,1,1
16.07,Neeko,sup,2,0
16.07,Vi,jng,2,0
16.07,Xayah,bot,2,0
16.07,Ahri,mid,0,1
16.07,Akali,mid,0,1
16.07,Anivia,sup,1,0
16.07,Anivia,mid,0,1
16.07,Ashe,bot,1,0
16.07,Azir,mid,1,0
16.07,Corki,bot,1,0
16.07,Dr. Mundo,jng,1,0
16.07,Galio,mid,0,1
16.07,Jayce,top,1,0
16.07,Kalista,bot,1,0
16.07,LeBlanc,mid,0,1
16.07,Lucian,bot,0,1
16.07,Miss Fortune,bot,1,0
16.07,Naafiri,jng,1,0
16.07,Nautilus,sup,1,0
16.07,Nocturne,jng,0,1
16.07,Olaf,top,0,1
16.07,Rakan,sup,1,0
16.07,Renata Glasc,sup,1,0
16.07,Sivir,bot,1,0
16.07,Sylas,top,1,0
16.07,Syndra,mid,1,0
16.07,Trundle,jng,0,1
16.07,Twisted Fate,mid,1,0
16.07,Viktor,mid,1,0
16.07,Wukong,jng,1,0
16.07,Yunara,bot,1,0
16.07,Zaahen,top,1,0
16.08,Orianna,mid,1,5
16.08,Jarvan IV,jng,2,3
16.08,Karma,sup,1,4
16.08,Neeko,sup,2,3
16.08,Rumble,top,0,5
16.08,Sion,top,1,4
16.08,Azir,mid,4,0
16.08,Ezreal,bot,3,1
16.08,Kai'Sa,bot,2,2
16.08,Nautilus,sup,3,1
16.08,Pantheon,jng,3,1
16.08,Yorick,top,1,3
16.08,Renekton,top,2,1
16.08,Seraphine,sup,1,2
16.08,Varus,bot,0,3
16.08,Viktor,mid,3,0
16.08,Anivia,top,2,0
16.08,Bard,sup,0,2
16.08,Caitlyn,bot,2,0
16.08,K'Sante,top,1,1
16.08,Lucian,bot,0,2
16.08,Lulu,sup,1,1
16.08,Nocturne,jng,0,2
16.08,Xin Zhao,jng,2,0
16.08,Ahri,mid,1,0
16.08,Ambessa,top,1,0
16.08,Anivia,mid,0,1
16.08,Anivia,sup,1,0
16.08,Annie,mid,1,0
16.08,Ashe,bot,1,0
16.08,Corki,bot,1,0
16.08,Gnar,top,1,0
16.08,Jayce,top,0,1
16.08,Lee Sin,jng,1,0
16.08,Naafiri,jng,1,0
16.08,Nami,sup,1,0
16.08,Ryze,mid,0,1
16.08,Skarner,jng,1,0
16.08,Sylas,top,1,0
16.08,Wukong,jng,0,1
16.08,Yunara,bot,1,0
16.09,Jarvan IV,jng,1,6
16.09,Orianna,mid,2,3
16.09,Rumble,top,0,5
16.09,Varus,bot,0,5
16.09,Lucian,bot,2,2
16.09,Azir,mid,1,2
16.09,Ezreal,bot,3,0
16.09,Jayce,top,2,1
16.09,K'Sante,top,2,1
16.09,Karma,sup,0,3
16.09,Neeko,sup,2,1
16.09,Nocturne,jng,1,2
16.09,Pantheon,jng,2,1
16.09,Vayne,top,0,3
16.09,Vi,jng,2,1
16.09,Anivia,top,2,0
16.09,Anivia,mid,1,1
16.09,Ashe,bot,0,2
16.09,Aurora,mid,2,0
16.09,Gwen,top,2,0
16.09,Lulu,sup,2,0
16.09,Milio,sup,2,0
16.09,Nautilus,sup,0,2
16.09,Ryze,mid,1,1
16.09,Sion,top,1,1
16.09,Xin Zhao,jng,2,0
16.09,Yorick,top,0,2
16.09,Yunara,bot,2,0
16.09,Akali,mid,1,0
16.09,Ambessa,top,1,0
16.09,Annie,mid,0,1
16.09,Aurelion Sol,mid,1,0
16.09,Bard,sup,1,0
16.09,Jhin,bot,1,0
16.09,Kai'Sa,bot,1,0
16.09,Lee Sin,jng,0,1
16.09,Leona,sup,1,0
16.09,Mel,bot,1,0
16.09,Naafiri,jng,1,0
16.09,Nami,sup,0,1
16.09,Pyke,sup,1,0
16.09,Rell,sup,1,0
16.09,Renekton,top,0,1
16.09,Skarner,jng,1,0
16.09,Taliyah,mid,1,0
16.09,Twisted Fate,mid,0,1
16.10,Lucian,bot,1,2
16.10,Nocturne,jng,0,3
16.10,Vi,jng,2,1
16.10,Ambessa,top,1,1
16.10,Ashe,bot,0,2
16.10,K'Sante,top,2,0
16.10,Lee Sin,jng,0,2
16.10,Lulu,sup,1,1
16.10,Milio,sup,2,0
16.10,Neeko,sup,0,2
16.10,Rumble,top,0,2
16.10,Varus,bot,0,2
16.10,Yunara,bot,2,0
16.10,Annie,mid,0,1
16.10,Aurora,mid,1,0
16.10,Azir,mid,1,0
16.10,Bard,sup,1,0
16.10,Cassiopeia,mid,1,0
16.10,Ezreal,bot,1,0
16.10,Galio,mid,1,0
16.10,Gwen,top,1,0
16.10,Jarvan IV,jng,1,0
16.10,Karma,sup,0,1
16.10,Miss Fortune,bot,1,0
16.10,Naafiri,jng,1,0
16.10,Nami,sup,0,1
16.10,Nautilus,sup,1,0
16.10,Olaf,top,1,0
16.10,Orianna,mid,1,0
16.10,Rakan,sup,0,1
16.10,Ryze,mid,0,1
16.10,Trundle,jng,0,1
16.10,Twisted Fate,mid,0,1
16.10,Xin Zhao,jng,1,0
