patch,champ,role,picks_by,bans_vs,series_presence
16.03,Gwen,top,1,3,2
16.03,Malphite,jng,0,4,4
16.03,Poppy,sup,0,4,2
16.03,Renekton,top,3,1,4
16.03,Sylas,mid,1,3,4
16.03,Varus,bot,0,4,3
16.03,Vi,jng,0,4,2
16.03,Wukong,jng,2,2,3
16.03,Akali,mid,1,2,2
16.03,Bard,sup,3,0,3
16.03,Galio,mid,2,1,3
16.03,Leona,sup,2,1,3
16.03,Lulu,sup,1,2,2
16.03,Miss Fortune,bot,1,2,2
16.03,Nautilus,sup,1,2,3
16.03,Neeko,sup,2,1,3
16.03,Taliyah,mid,2,1,2
16.03,Yone,mid,1,2,3
16.03,Ahri,mid,2,0,2
16.03,Anivia,mid,1,1,2
16.03,Ashe,bot,1,1,2
16.03,Aurora,mid,1,1,2
16.03,Braum,sup,2,0,2
16.03,Corki,bot,2,0,2
16.03,Jax,top,2,0,2
16.03,Jayce,top,0,2,1
16.03,Kai'Sa,bot,2,0,2
16.03,Karma,sup,1,1,2
16.03,Lee Sin,jng,2,0,2
16.03,Lucian,bot,2,0,2
16.03,Mel,mid,1,1,2
16.03,Milio,sup,1,1,2
16.03,Naafiri,jng,1,1,2
16.03,Nami,sup,2,0,2
16.03,Pantheon,jng,0,2,1
16.03,Rakan,sup,2,0,2
16.03,Rell,sup,1,1,2
16.03,Syndra,mid,2,0,2
16.03,Yunara,bot,2,0,2
16.03,Zeri,bot,2,0,2
16.03,Alistar,sup,0,1,1
16.03,Ambessa,jng,1,0,1
16.03,Aphelios,bot,0,1,1
16.03,Aurora,top,1,0,1
16.03,Blitzcrank,sup,1,0,1
16.03,Caitlyn,bot,1,0,1
16.03,Diana,mid,1,0,1
16.03,Dr. Mundo,jng,1,0,1
16.03,Jayce,jng,1,0,1
16.03,Jhin,bot,1,0,1
16.03,K'Sante,top,1,0,1
16.03,Nidalee,jng,1,0,1
16.03,Pyke,sup,0,1,1
16.03,Rek'Sai,top,1,0,1
16.03,Trundle,jng,1,0,1
16.03,Xayah,bot,0,1,1
16.03,Yorick,top,1,0,1
16.03,Zaahen,top,1,0,1
16.03,Ziggs,bot,1,0,1
16.06,Nocturne,jng,1,4,2
16.06,Ryze,mid,0,4,2
16.06,Seraphine,sup,0,4,2
16.06,Ahri,mid,2,0,2
16.06,Jarvan IV,jng,2,0,2
16.06,Lulu,sup,2,0,2
16.06,Nami,sup,0,2,1
16.06,Orianna,mid,2,0,2
16.06,Renekton,top,1,1,2
16.06,Rumble,top,1,1,1
16.06,Sion,top,1,1,1
16.06,Yunara,bot,2,0,2
16.06,Akali,mid,0,1,1
16.06,Ambessa,top,1,0,1
16.06,Annie,mid,0,1,1
16.06,Bard,sup,0,1,1
16.06,Ezreal,bot,1,0,1
16.06,Galio,mid,1,0,1
16.06,Gwen,top,1,0,1
16.06,Jayce,top,1,0,1
16.06,Kai'Sa,bot,1,0,1
16.06,Karma,sup,1,0,1
16.06,Kennen,top,0,1,1
16.06,Lee Sin,jng,1,0,1
16.06,Lucian,bot,1,0,1
16.06,Mel,mid,0,1,1
16.06,Milio,sup,0,1,1
16.06,Miss Fortune,bot,1,0,1
16.06,Naafiri,jng,0,1,1
16.06,Neeko,sup,1,0,1
16.06,Pantheon,jng,0,1,1
16.06,Rell,sup,1,0,1
16.06,Sylas,mid,0,1,1
16.06,Trundle,jng,1,0,1
16.06,Vi,jng,0,1,1
16.06,Viktor,mid,0,1,1
16.06,Xin Zhao,jng,1,0,1
16.06,Yone,mid,1,0,1
16.06,Yorick,top,0,1,1
16.06,Yuumi,sup,1,0,1
16.06,Zeri,bot,0,1,1
16.07,Karma,sup,0,8,4
16.07,Jarvan IV,jng,3,4,4
16.07,Ezreal,bot,2,4,4
16.07,Nocturne,jng,0,5,3
16.07,Neeko,sup,1,3,3
16.07,Ryze,mid,2,2,3
16.07,Jayce,top,3,0,3
16.07,Nautilus,sup,2,1,2
16.07,Pantheon,jng,1,2,3
16.07,Varus,bot,0,3,2
16.07,Vi,jng,1,2,2
16.07,Yunara,bot,1,2,3
16.07,Akali,mid,2,0,2
16.07,Azir,mid,1,1,2
16.07,Caitlyn,bot,1,1,2
16.07,Gnar,top,1,1,2
16.07,Lee Sin,jng,2,0,2
16.07,Lucian,bot,2,0,2
16.07,Lulu,sup,1,1,2
16.07,Renekton,top,2,0,2
16.07,Rumble,top,0,2,2
16.07,Seraphine,sup,1,1,2
16.07,Ahri,mid,0,1,1
16.07,Ambessa,top,1,0,1
16.07,Anivia,sup,1,0,1
16.07,Anivia,mid,1,0,1
16.07,Ashe,bot,1,0,1
16.07,Aurora,mid,1,0,1
16.07,Bard,sup,1,0,1
16.07,Corki,bot,1,0,1
16.07,Elise,sup,1,0,1
16.07,Galio,mid,1,0,1
16.07,Kai'Sa,bot,1,0,1
16.07,Kennen,top,1,0,1
16.07,LeBlanc,mid,1,0,1
16.07,Mel,mid,0,1,1
16.07,Milio,sup,1,0,1
16.07,Miss Fortune,bot,0,1,1
16.07,Naafiri,jng,1,0,1
16.07,Nami,sup,1,0,1
16.07,Orianna,mid,0,1,1
16.07,Poppy,sup,0,1,1
16.07,Poppy,jng,1,0,1
16.07,Senna,bot,1,0,1
16.07,Skarner,jng,0,1,1
16.07,Vayne,top,1,0,1
16.07,Viktor,mid,0,1,1
16.07,Wukong,jng,1,0,1
16.07,Yorick,top,1,0,1
16.07,Ziggs,mid,1,0,1
16.08,Jarvan IV,jng,2,3,3
16.08,Orianna,mid,2,3,3
16.08,Ashe,bot,1,3,2
16.08,Caitlyn,bot,2,2,3
16.08,Ezreal,bot,3,1,4
16.08,Gnar,top,2,2,3
16.08,Bard,sup,2,1,3
16.08,Jayce,top,0,3,2
16.08,Karma,sup,0,3,2
16.08,Renekton,top,3,0,3
16.08,Varus,bot,0,3,2
16.08,Xin Zhao,jng,3,0,3
16.08,Akali,mid,1,1,1
16.08,Anivia,mid,0,2,2
16.08,Anivia,sup,2,0,2
16.08,LeBlanc,mid,1,1,2
16.08,Nocturne,jng,0,2,1
16.08,Pantheon,jng,2,0,2
16.08,Rumble,top,0,2,2
16.08,Ryze,mid,2,0,2
16.08,Seraphine,sup,1,1,2
16.08,Sion,top,1,1,2
16.08,Skarner,jng,2,0,2
16.08,Vi,jng,0,2,1
16.08,Alistar,sup,0,1,1
16.08,Annie,mid,0,1,1
16.08,Aurora,top,1,0,1
16.08,Aurora,mid,0,1,1
16.08,Cassiopeia,mid,0,1,1
16.08,Jax,top,1,0,1
16.08,Jhin,bot,1,0,1
16.08,K'Sante,top,0,1,1
16.08,Lee Sin,jng,0,1,1
16.08,Leona,sup,1,0,1
16.08,Lucian,bot,1,0,1
16.08,Lulu,sup,1,0,1
16.08,Milio,sup,1,0,1
16.08,Naafiri,jng,0,1,1
16.08,Nautilus,sup,0,1,1
16.08,Neeko,sup,1,0,1
16.08,Sivir,bot,1,0,1
16.08,Syndra,mid,1,0,1
16.08,Twisted Fate,mid,0,1,1
16.08,Vayne,top,1,0,1
16.08,Viktor,mid,1,0,1
16.08,Ziggs,mid,1,0,1
16.09,Rumble,top,0,7,4
16.09,Jarvan IV,jng,0,5,4
16.09,Vayne,top,0,5,4
16.09,Jayce,top,2,2,3
16.09,Karma,sup,0,4,4
16.09,Lucian,bot,3,1,4
16.09,Nocturne,jng,0,4,2
16.09,Orianna,mid,2,2,3
16.09,Pantheon,jng,2,2,3
16.09,Milio,sup,3,0,3
16.09,Ryze,mid,2,1,2
16.09,Varus,bot,0,3,3
16.09,Annie,mid,2,0,2
16.09,Ashe,bot,1,1,1
16.09,Aurora,mid,1,1,2
16.09,Dr. Mundo,jng,1,1,2
16.09,Ezreal,bot,2,0,2
16.09,Lee Sin,jng,1,1,2
16.09,Mel,mid,1,1,2
16.09,Neeko,sup,2,0,2
16.09,Skarner,jng,2,0,2
16.09,Twisted Fate,top,2,0,2
16.09,Vi,jng,2,0,2
16.09,Ahri,mid,0,1,1
16.09,Alistar,sup,0,1,1
16.09,Bard,sup,1,0,1
16.09,Braum,sup,0,1,1
16.09,Caitlyn,bot,1,0,1
16.09,Gnar,top,1,0,1
16.09,Jax,top,1,0,1
16.09,Lulu,sup,1,0,1
16.09,Nami,sup,1,0,1
16.09,Renekton,top,1,0,1
16.09,Seraphine,sup,1,0,1
16.09,Taliyah,mid,0,1,1
16.09,Trundle,jng,1,0,1
16.09,Varus,top,1,0,1
16.09,Viktor,mid,1,0,1
16.09,Yorick,top,1,0,1
16.09,Yunara,bot,1,0,1
16.09,Zeri,bot,1,0,1
16.10,Bard,sup,1,3,2
16.10,Varus,bot,0,4,2
16.10,Orianna,mid,0,3,2
16.10,Ryze,mid,2,1,2
16.10,Caitlyn,bot,2,0,2
16.10,Ezreal,bot,2,0,2
16.10,Karma,sup,0,2,1
16.10,Lux,sup,2,0,2
16.10,Rumble,top,1,1,2
16.10,Sion,top,2,0,2
16.10,Vayne,top,0,2,1
16.10,Akali,mid,0,1,1
16.10,Anivia,mid,0,1,1
16.10,Anivia,sup,1,0,1
16.10,Ashe,bot,1,0,1
16.10,Azir,mid,0,1,1
16.10,Cassiopeia,mid,0,1,1
16.10,Gnar,top,1,0,1
16.10,Jarvan IV,jng,1,0,1
16.10,Jayce,top,0,1,1
16.10,Lee Sin,jng,0,1,1
16.10,Lucian,bot,0,1,1
16.10,Mel,mid,1,0,1
16.10,Pantheon,jng,1,0,1
16.10,Renekton,top,1,0,1
16.10,Seraphine,sup,1,0,1
16.10,Skarner,jng,1,0,1
16.10,Syndra,mid,1,0,1
16.10,Vi,jng,0,1,1
16.10,Viktor,mid,1,0,1
16.10,Wukong,jng,1,0,1
16.10,Xin Zhao,jng,1,0,1
16.10,Yuumi,sup,0,1,1
