patch,champ,role,picks_by,bans_vs
16.08,Vayne,top,1,2
16.08,Xin Zhao,jng,2,1
16.08,Yorick,top,2,1
16.08,Caitlyn,bot,1,1
16.08,Jax,top,1,1
16.08,Jayce,top,2,0
16.08,Jhin,bot,0,2
16.08,Lucian,bot,2,0
16.08,Nocturne,jng,1,1
16.08,Rell,sup,1,1
16.08,Sivir,bot,1,1
16.08,Xayah,bot,2,0
16.08,Akali,mid,0,1
16.08,Alistar,sup,1,0
16.08,Anivia,top,1,0
16.08,Anivia,mid,1,0
16.08,Annie,mid,1,0
16.08,Corki,bot,0,1
16.08,Gwen,top,1,0
16.08,Karma,sup,0,1
16.08,Lulu,sup,1,0
16.08,Mel,mid,0,1
16.08,Milio,sup,1,0
16.08,Naafiri,jng,1,0
16.08,Nami,sup,0,1
16.08,Nautilus,sup,1,0
16.08,Pantheon,jng,1,0
16.08,Rakan,sup,1,0
16.08,Rek'Sai,top,1,0
16.08,Ryze,mid,1,0
16.08,Seraphine,sup,1,0
16.08,Ziggs,bot,0,1
16.08,Ziggs,mid,1,0
16.09,Jayce,top,3,7
16.09,Lucian,bot,2,5
16.09,Orianna,mid,2,5
16.09,Rumble,top,1,6
16.09,Aurora,mid,3,3
16.09,Bard,sup,3,3
16.09,Caitlyn,bot,3,3
16.09,Jarvan IV,jng,3,3
16.09,Varus,bot,0,6
16.09,Xin Zhao,jng,3,2
16.09,Azir,mid,1,3
16.09,Twisted Fate,mid,2,2
16.09,Vi,jng,3,1
16.09,Anivia,mid,0,3
16.09,Annie,mid,0,3
16.09,Cassiopeia,mid,2,1
16.09,Gnar,top,2,1
16.09,Jhin,bot,1,2
16.09,Milio,sup,3,0
16.09,Nautilus,sup,2,1
16.09,Nocturne,jng,2,1
16.09,Sion,top,3,0
16.09,Vayne,top,1,2
16.09,Ahri,mid,2,0
16.09,Akali,mid,0,2
16.09,Ashe,bot,1,1
16.09,Lulu,sup,2,0
16.09,Naafiri,jng,1,1
16.09,Pantheon,jng,2,0
16.09,Ryze,mid,0,2
16.09,Sylas,mid,2,0
16.09,Taliyah,mid,1,1
16.09,Yunara,bot,2,0
16.09,Ziggs,bot,2,0
16.09,Corki,bot,1,0
16.09,Draven,bot,1,0
16.09,Jax,top,1,0
16.09,Karma,sup,1,0
16.09,Kha'Zix,jng,0,1
16.09,Lee Sin,jng,1,0
16.09,Miss Fortune,bot,1,0
16.09,Nami,sup,1,0
16.09,Olaf,top,1,0
16.09,Pyke,sup,1,0
16.09,Rakan,sup,0,1
16.09,Rell,sup,1,0
16.09,Renekton,top,1,0
16.09,Seraphine,sup,1,0
16.09,Shen,top,0,1
16.09,Sivir,bot,1,0
16.09,Tristana,top,1,0
16.09,Wukong,jng,0,1
16.09,Yone,mid,0,1
16.09,Yorick,top,1,0
16.1,Bard,sup,2,2
16.1,Lee Sin,jng,2,2
16.1,Varus,bot,0,4
16.1,Vi,jng,2,2
16.1,Cassiopeia,mid,1,2
16.1,Jayce,top,0,3
16.1,Orianna,mid,0,3
16.1,Ryze,mid,1,2
16.1,Ashe,bot,2,0
16.1,Aurora,mid,2,0
16.1,Jhin,bot,2,0
16.1,Karma,sup,0,2
16.1,Naafiri,jng,1,1
16.1,Pantheon,jng,1,1
16.1,Rumble,top,1,1
16.1,Seraphine,sup,2,0
16.1,Sion,top,2,0
16.1,Trundle,jng,0,2
16.1,Yone,mid,1,1
16.1,Yorick,top,1,1
16.1,Ziggs,bot,1,1
16.1,Akali,mid,1,0
16.1,Ambessa,top,1,0
16.1,Annie,mid,0,1
16.1,Caitlyn,bot,0,1
16.1,Corki,bot,1,0
16.1,Gnar,top,1,0
16.1,Jarvan IV,jng,0,1
16.1,K'Sante,top,1,0
16.1,Lucian,bot,0,1
16.1,Mel,mid,1,0
16.1,Miss Fortune,bot,1,0
16.1,Nami,sup,1,0
16.1,Nautilus,sup,1,0
16.1,Pyke,sup,1,0
16.1,Thresh,sup,0,1
16.1,Xin Zhao,jng,1,0
