patch,champ,role,picks_by,bans_vs,series_presence
16.06,Jhin,bot,1,0,1
16.06,K'Sante,top,0,1,1
16.06,Leona,sup,1,0,1
16.06,Lulu,sup,1,0,1
16.06,Maokai,jng,0,1,1
16.06,Nami,sup,1,0,1
16.06,Ornn,top,1,0,1
16.06,Rell,sup,1,0,1
16.06,Renekton,top,0,1,1
16.06,Skarner,jng,1,0,1
16.06,Syndra,mid,1,0,1
16.06,Taliyah,mid,0,1,1
16.06,Trundle,jng,0,1,1
16.06,Wukong,jng,0,1,1
16.06,Yunara,bot,1,0,1
16.07,Seraphine,sup,3,4,4
16.07,Varus,bot,1,6,4
16.07,Nami,sup,1,4,4
16.07,Poppy,sup,0,5,3
16.07,Vi,jng,2,3,3
16.07,Jarvan IV,jng,1,3,2
16.07,Jayce,top,1,3,2
16.07,Karma,sup,0,4,2
16.07,Skarner,jng,3,1,3
16.07,Ashe,bot,3,0,3
16.07,Gwen,top,2,1,2
16.07,Nocturne,jng,1,2,3
16.07,Orianna,mid,2,1,3
16.07,Rakan,sup,3,0,3
16.07,Viktor,mid,1,2,3
16.07,Xin Zhao,jng,1,2,2
16.07,Ahri,mid,2,0,2
16.07,Ambessa,top,1,1,2
16.07,Aurora,top,2,0,2
16.07,Corki,bot,2,0,2
16.07,Gnar,top,1,1,2
16.07,Lulu,sup,1,1,2
16.07,Neeko,sup,1,1,2
16.07,Pantheon,jng,0,2,1
16.07,Rumble,top,0,2,2
16.07,Wukong,jng,1,1,1
16.07,Xayah,bot,2,0,2
16.07,Yunara,bot,1,1,2
16.07,Akali,mid,0,1,1
16.07,Annie,mid,0,1,1
16.07,Aurora,mid,1,0,1
16.07,Azir,mid,1,0,1
16.07,Ezreal,bot,1,0,1
16.07,K'Sante,top,1,0,1
16.07,Kennen,top,0,1,1
16.07,LeBlanc,mid,1,0,1
16.07,Mel,mid,0,1,1
16.07,Naafiri,jng,1,0,1
16.07,Nautilus,sup,1,0,1
16.07,Poppy,jng,1,0,1
16.07,Rell,sup,1,0,1
16.07,Ryze,mid,1,0,1
16.07,Sion,top,1,0,1
16.07,Sivir,bot,1,0,1
16.07,Swain,mid,1,0,1
16.07,Sylas,mid,1,0,1
16.07,Yorick,top,1,0,1
16.07,Zaahen,top,1,0,1
16.08,Nocturne,jng,0,7,4
16.08,Varus,bot,0,7,4
16.08,Ezreal,bot,2,3,4
16.08,Vi,jng,1,4,4
16.08,Seraphine,sup,1,3,3
16.08,Jayce,top,3,0,3
16.08,Lulu,sup,2,1,2
16.08,Nautilus,sup,2,1,3
16.08,Skarner,jng,1,2,3
16.08,Xin Zhao,jng,1,2,2
16.08,Ambessa,top,1,1,2
16.08,Ashe,bot,1,1,2
16.08,Aurora,mid,1,1,2
16.08,Jhin,bot,1,1,2
16.08,Karma,sup,0,2,1
16.08,Nami,sup,0,2,2
16.08,Neeko,sup,1,1,2
16.08,Poppy,jng,2,0,2
16.08,Rumble,top,1,1,2
16.08,Sion,top,2,0,2
16.08,Syndra,mid,1,1,2
16.08,Yunara,bot,2,0,2
16.08,Aatrox,jng,1,0,1
16.08,Ahri,mid,1,0,1
16.08,Akali,mid,0,1,1
16.08,Anivia,mid,0,1,1
16.08,Aurora,top,1,0,1
16.08,Azir,mid,1,0,1
16.08,Corki,bot,1,0,1
16.08,Galio,mid,1,0,1
16.08,Gwen,top,1,0,1
16.08,Jarvan IV,jng,1,0,1
16.08,Kindred,jng,1,0,1
16.08,LeBlanc,mid,1,0,1
16.08,Leona,sup,1,0,1
16.08,Lucian,bot,1,0,1
16.08,Mel,bot,1,0,1
16.08,Milio,sup,1,0,1
16.08,Orianna,mid,0,1,1
16.08,Poppy,sup,0,1,1
16.08,Rell,sup,1,0,1
16.08,Ryze,mid,1,0,1
16.08,Sylas,mid,1,0,1
16.08,Wukong,jng,1,0,1
16.08,Yone,mid,1,0,1
16.09,Nautilus,sup,3,2,4
16.09,Pantheon,jng,3,2,4
16.09,Varus,bot,0,5,4
16.09,K'Sante,top,4,0,4
16.09,Karma,sup,1,3,3
16.09,Nocturne,jng,1,3,3
16.09,Ashe,bot,1,2,2
16.09,Aurora,mid,2,1,3
16.09,Jarvan IV,jng,1,2,2
16.09,Jayce,top,0,3,2
16.09,Ryze,mid,0,3,2
16.09,Vayne,top,0,3,2
16.09,Ahri,mid,0,2,1
16.09,Annie,mid,0,2,1
16.09,Azir,mid,2,0,2
16.09,Ezreal,bot,0,2,2
16.09,Gnar,top,2,0,2
16.09,Lucian,bot,2,0,2
16.09,Lulu,sup,2,0,2
16.09,Mel,bot,2,0,2
16.09,Milio,sup,1,1,2
16.09,Rumble,top,0,2,2
16.09,Taliyah,mid,2,0,2
16.09,Vi,jng,1,1,2
16.09,Xin Zhao,jng,2,0,2
16.09,Yunara,bot,2,0,2
16.09,Akali,mid,0,1,1
16.09,Cassiopeia,mid,1,0,1
16.09,Dr. Mundo,jng,0,1,1
16.09,Jhin,bot,1,0,1
16.09,LeBlanc,mid,1,0,1
16.09,Miss Fortune,bot,1,0,1
16.09,Nami,sup,1,0,1
16.09,Orianna,mid,0,1,1
16.09,Seraphine,sup,1,0,1
16.09,Sion,top,1,0,1
16.09,Skarner,jng,0,1,1
16.09,Trundle,jng,1,0,1
16.09,Twisted Fate,top,1,0,1
16.09,Twisted Fate,mid,0,1,1
16.09,Viktor,mid,0,1,1
16.09,Yone,mid,1,0,1
16.09,Yorick,top,1,0,1
16.10,Lucian,bot,1,2,2
16.10,Akali,mid,1,1,2
16.10,Cassiopeia,mid,0,2,1
16.10,Jarvan IV,jng,0,2,1
16.10,Jayce,top,1,1,2
16.10,Karma,sup,0,2,1
16.10,Nautilus,sup,2,0,2
16.10,Nocturne,jng,2,0,2
16.10,Orianna,mid,1,1,1
16.10,Varus,bot,0,2,1
16.10,Vi,jng,2,0,2
16.10,Anivia,mid,0,1,1
16.10,Corki,bot,1,0,1
16.10,Ezreal,bot,1,0,1
16.10,Gnar,top,1,0,1
16.10,Gwen,top,0,1,1
16.10,Jhin,bot,0,1,1
16.10,Mel,bot,1,0,1
16.10,Milio,sup,1,0,1
16.10,Miss Fortune,bot,0,1,1
16.10,Neeko,sup,1,0,1
16.10,Renekton,top,1,0,1
16.10,Rumble,top,0,1,1
16.10,Ryze,mid,0,1,1
16.10,Sion,top,1,0,1
16.10,Syndra,mid,1,0,1
16.10,Taliyah,mid,1,0,1
16.10,Vayne,top,0,1,1
